frame,time_ns,rmsd_nm
254,10.16,0.15804066
255,10.200000000000001,0.42674717
256,10.24,0.4293751
257,10.28,0.42364183
258,10.32,0.425404
259,10.36,0.15886115
260,10.4,0.15903506
261,10.44,0.42399955
262,10.48,0.42252398
263,10.52,0.4213939
264,10.56,0.42432794
265,10.6,0.42251578
266,10.64,0.15925081
267,10.68,0.14714752
268,10.72,0.15542823
269,10.76,0.15613939
270,10.8,0.15577243
271,10.84,0.15350164
272,10.88,0.15970446
273,10.92,0.15970987
274,10.96,0.15665996
275,11.0,0.15317349
276,11.040000000000001,0.16064286
277,11.08,0.16859667
278,11.120000000000001,0.17109011
279,11.16,0.17300932
280,11.200000000000001,0.162948
281,11.24,0.15985854
282,11.28,0.15655239
283,11.32,0.16361855
284,11.36,0.15118247
285,11.4,0.1535326
286,11.44,0.15219755
287,11.48,0.15422028
288,11.52,0.15304796
289,11.56,0.15742043
290,11.6,0.15268207
291,11.64,0.15477522
292,11.68,0.1490664
293,11.72,0.1483097
294,11.76,0.14606187
295,11.8,0.14555237
296,11.84,0.14640154
297,11.88,0.14385548
298,11.92,0.15282485
299,11.96,0.15329328
300,12.0,0.14884312
301,12.040000000000001,0.15620853
302,12.08,0.15667926
303,12.120000000000001,0.15585421
304,12.16,0.15998413
305,12.200000000000001,0.15856723
306,12.24,0.15383331
307,12.280000000000001,0.15122104
308,12.32,0.15629698
309,12.36,0.16817343
310,12.4,0.15958677
311,12.44,0.15768908
312,12.48,0.16544041
313,12.52,0.42623624
314,12.56,0.15710734
315,12.6,0.155324
316,12.64,0.4279075
317,12.68,0.16039665
318,12.72,0.15481149
319,12.76,0.1567578
320,12.8,0.42313483
321,12.84,0.15314811
322,12.88,0.42125246
323,12.92,0.4269303
324,12.96,0.4253035
325,13.0,0.17257313
326,13.040000000000001,0.15628593
327,13.08,0.16218814
328,13.120000000000001,0.16504441
329,13.16,0.16025387
330,13.200000000000001,0.16038589
331,13.24,0.16261101
332,13.280000000000001,0.15664203
333,13.32,0.16631658
334,13.36,0.15676332
335,13.4,0.1573326
336,13.44,0.16157715
337,13.48,0.15162893
338,13.52,0.4262935
339,13.56,0.41923442
340,13.6,0.42691767
341,13.64,0.42726505
342,13.68,0.1535129
343,13.72,0.15457696
344,13.76,0.42428264
345,13.8,0.15974367
346,13.84,0.16165064
347,13.88,0.15419228
348,13.92,0.15555185
349,13.96,0.15079916
350,14.0,0.14961447
351,14.040000000000001,0.14880104
352,14.08,0.15346788
353,14.120000000000001,0.14567545
354,14.16,0.14705943
355,14.200000000000001,0.15437984
356,14.24,0.42167673
357,14.280000000000001,0.15617396
358,14.32,0.42809922
359,14.36,0.15962331
360,14.4,0.15551713
361,14.44,0.42279682
362,14.48,0.42338687
363,14.52,0.4204956
364,14.56,0.42034665
365,14.6,0.42406422
366,14.64,0.4225751
367,14.68,0.42298782
368,14.72,0.42368668
369,14.76,0.42505154
370,14.8,0.16524449
371,14.84,0.17048569
372,14.88,0.4289942
373,14.92,0.4318181
374,14.96,0.42957726
375,15.0,0.42938015
376,15.040000000000001,0.42910796
377,15.08,0.43470657
378,15.120000000000001,0.43358785
379,15.16,0.42895797
380,15.200000000000001,0.42891163
381,15.24,0.42537862
382,15.280000000000001,0.43330038
383,15.32,0.43109432
384,15.36,0.43003702
385,15.4,0.4326874
386,15.44,0.43014798
387,15.48,0.4286996
388,15.52,0.42448974
389,15.56,0.4256745
