frame,time_ns,rg_nm
0,0.0,1.8504615449308932
1,0.04,1.8422444516955783
2,0.08,1.8510076486243578
3,0.12,1.852436928724842
4,0.16,1.8526517864348142
5,0.2,1.8503326385548267
6,0.24,1.8461758312207335
7,0.28,1.8523234034859288
8,0.32,1.8503857137309878
9,0.36,1.8434350778469282
10,0.4,1.849056107696008
11,0.44,1.8361711039430557
12,0.48,1.8478035123898413
13,0.52,1.8468486534577135
14,0.56,1.847599280660987
15,0.6,1.8465220738816597
16,0.64,1.8512277107777606
17,0.68,1.84193942347501
18,0.72,1.8437457434208284
19,0.76,1.8432082565198682
20,0.8,1.857009157592555
21,0.84,1.8391300277281397
22,0.88,1.8457748310569566
23,0.92,1.855649521568873
24,0.96,1.8515723365419408
25,1.0,1.8554620517693927
26,1.04,1.8539340472490045
27,1.08,1.8488044387000664
28,1.12,1.858699722005361
29,1.16,1.851736645546385
30,1.2,1.8448641039358127
31,1.24,1.8455154365628479
32,1.28,1.8515627021049974
33,1.32,1.85529402466816
34,1.36,1.8548860298571248
35,1.4000000000000001,1.8508549086493455
36,1.44,1.8617330510389138
37,1.48,1.8448703926963643
38,1.52,1.8500829481862286
39,1.56,1.8496636413113665
40,1.6,1.8516433335881244
41,1.6400000000000001,1.8450820091718705
42,1.68,1.8475920250773532
43,1.72,1.8494288341495622
44,1.76,1.8402268595788032
45,1.8,1.8420032458941682
46,1.84,1.845174822932728
47,1.8800000000000001,1.8411413555914695
48,1.92,1.8499097941123352
49,1.96,1.8511865452621448
50,2.0,1.8462406882190499
51,2.04,1.8579651764006302
52,2.08,1.8557135318861553
53,2.12,1.849945374441861
54,2.16,1.8495905985344738
55,2.2,1.8474717587278853
56,2.24,1.8448575012492188
57,2.2800000000000002,1.8491737225669604
58,2.32,1.846275131280053
59,2.36,1.8461186801580152
60,2.4,1.8430891057677994
61,2.44,1.8443778659834837
62,2.48,1.858452580425757
63,2.52,3.7274451659970986
64,2.56,1.8519896390674253
65,2.6,3.7421652035128776
66,2.64,3.7057351431555308
67,2.68,3.689292427993717
68,2.72,3.6873920769196378
69,2.7600000000000002,3.6899131320134777
70,2.8000000000000003,3.6866955732424787
71,2.84,3.735531722555754
72,2.88,3.730775302723415
73,2.92,1.8437391667262668
74,2.96,1.8473254015818428
75,3.0,1.8492244083018823
76,3.04,3.6738536436442413
77,3.08,3.6994798113241805
78,3.12,1.8485766039574296
79,3.16,1.8475073750417526
80,3.2,3.6972211255760934
81,3.24,3.663877765212762
82,3.2800000000000002,3.7076985546058587
83,3.3200000000000003,1.84775176224341
84,3.36,3.688516260780109
85,3.4,3.71909519420298
86,3.44,3.720719735799744
87,3.48,3.7177739413947264
88,3.52,1.847514072358162
89,3.56,1.841007997171148
90,3.6,1.8407494275019125
91,3.64,1.8523573788572238
92,3.68,1.8521071163101805
93,3.72,1.8453553464731844
94,3.7600000000000002,1.846424024720274
95,3.8000000000000003,1.84046274486795
96,3.84,1.8501567706400444
97,3.88,1.8463840501743443
98,3.92,1.851765764146172
99,3.96,1.848985803095941
100,4.0,1.8587544321329157
101,4.04,1.8517859731998745
102,4.08,1.8512528364837453
103,4.12,1.848988536893937
104,4.16,1.8438417622127155
105,4.2,1.846683131006899
106,4.24,1.8527138224148163
107,4.28,1.8550815767831201
108,4.32,1.8533043920423913
109,4.36,1.846903209093746
110,4.4,1.8439058712762155
111,4.44,1.8480891930685637
112,4.48,1.8541902544346334
113,4.5200000000000005,1.8582780847615343
