frame,time_ns,rg_nm
0,0.0,1.84719102575365
1,0.04,1.8487167886005396
2,0.08,1.8510505930340826
3,0.12,1.8527610084504111
4,0.16,1.843483570350287
5,0.2,1.84590622571385
6,0.24,1.8360704055984638
7,0.28,1.845576464174131
8,0.32,1.8385088229996471
9,0.36,1.8479131554054995
10,0.4,1.8401828596966665
11,0.44,1.8433755768174782
12,0.48,1.8494114824202708
13,0.52,1.8430724088339028
14,0.56,1.843929949682163
15,0.6,1.8512820211208758
16,0.64,1.848786620934543
17,0.68,1.8472194951304712
18,0.72,1.8437464704723892
19,0.76,1.8455647212897601
20,0.8,1.848779309685026
21,0.84,1.8475446098710149
22,0.88,1.8455478422490739
23,0.92,1.848260790588988
24,0.96,1.8376658745662366
25,1.0,1.8445419450759124
26,1.04,1.8393534179049997
27,1.08,1.8422630593650513
28,1.12,1.8410906217685787
29,1.16,1.8404786828875328
30,1.2,1.8496500868115386
31,1.24,1.8445509523606012
32,1.28,1.8509805740891312
33,1.32,1.8484275839717998
34,1.36,1.8373305423075408
35,1.4000000000000001,1.8427621771333333
36,1.44,1.8455881709384332
37,1.48,3.025597330084983
38,1.52,2.9989732595190075
39,1.56,3.006412880217546
40,1.6,1.847051099229179
41,1.6400000000000001,3.0451434270854576
42,1.68,3.0496625865045366
43,1.72,3.039303854502489
44,1.76,3.0617938106030262
45,1.8,3.05929163027239
46,1.84,3.0775375056981753
47,1.8800000000000001,3.057389359053454
48,1.92,3.0620595346312305
49,1.96,3.0420808640028962
50,2.0,3.0577789080085385
51,2.04,3.1085584524190777
52,2.08,1.840518886553793
53,2.12,1.839831341587609
54,2.16,3.0696446233386387
55,2.2,3.071165588424623
56,2.24,1.8495692263326153
57,2.2800000000000002,1.8445734042619495
58,2.32,3.107200115324496
59,2.36,3.1131039793321094
60,2.4,3.090392732638816
61,2.44,3.0741249856618325
62,2.48,3.0863140160737816
63,2.52,3.098289930145162
64,2.56,3.1106283427428956
65,2.6,3.0880184124840464
66,2.64,3.1146331441986392
67,2.68,3.1238478846108118
68,2.72,3.1035026072464245
69,2.7600000000000002,3.0498508404466658
70,2.8000000000000003,3.07391606044131
71,2.84,3.0952303244234716
72,2.88,3.0908831382064563
73,2.92,3.109103665682366
74,2.96,3.0810165549297204
75,3.0,3.076257621893117
76,3.04,3.0566352829914933
77,3.08,3.0594719269244988
78,3.12,3.0657797331554173
79,3.16,3.080469918281889
80,3.2,3.0707245257868716
81,3.24,3.090344477827585
82,3.2800000000000002,3.0871256830645946
83,3.3200000000000003,3.021239708538338
84,3.36,3.0152460813170148
85,3.4,3.056467111769573
86,3.44,3.062455273826296
87,3.48,3.0514774546011627
88,3.52,3.056513804528084
89,3.56,3.095111341541267
90,3.6,3.126527694424347
91,3.64,3.1016381339415866
92,3.68,3.1215483010519742
93,3.72,3.1332616469396974
94,3.7600000000000002,3.1309599475227263
95,3.8000000000000003,3.1444998391100127
96,3.84,3.1585619157408953
97,3.88,3.1591021329773517
98,3.92,3.1508655082199177
99,3.96,3.1563742902588534
100,4.0,3.117686079186313
101,4.04,3.144787404226122
102,4.08,3.1523436483145573
103,4.12,3.155779182212043
104,4.16,3.1492820668626624
105,4.2,3.1629572168137012
106,4.24,3.193832474177432
107,4.28,3.188518960906901
108,4.32,3.2493341988826443
109,4.36,3.2236660518981277
110,4.4,3.1595290211898126
111,4.44,3.14635221697431
112,4.48,3.1552520519605487
113,4.5200000000000005,3.12634415199336
114,4.5600000000000005,3.0953813057834627
115,4.6000000000000005,3.091576042593785
116,4.64,3.0830801549648768
117,4.68,3.0820304043035427
118,4.72,3.058902397548956
119,4.76,3.08425646727058
