frame,time_ns,rg_nm
0,0.0,3.1785940587141495
1,0.04,3.224983657120116
2,0.08,3.223868115725765
3,0.12,3.227778946544959
4,0.16,3.1795550746317467
5,0.2,3.1756957605104774
6,0.24,3.1676069204826387
7,0.28,3.171182361017039
8,0.32,3.173186617167555
9,0.36,3.2205963572320706
10,0.4,3.2228392040716756
11,0.44,3.2698099094304713
12,0.48,1.8622799326194768
13,0.52,1.8507066454513577
14,0.56,1.8568949517812041
15,0.6,1.8570747192655948
16,0.64,1.8642923670678466
17,0.68,1.8602222279488334
18,0.72,1.8604185520995755
19,0.76,3.2576341295006586
20,0.8,3.244819649594098
21,0.84,3.23826956734127
22,0.88,3.247935687179296
23,0.92,3.2238514940459058
24,0.96,3.217544813571025
25,1.0,3.1648419131585857
26,1.04,3.1802345216668217
27,1.08,3.178431970564845
28,1.12,3.1913406307082495
29,1.16,3.2171414115623147
30,1.2,3.2688842242800775
31,1.24,1.8542527182136808
32,1.28,3.2791292149121465
33,1.32,3.2454436387059467
34,1.36,3.246282759110205
35,1.4000000000000001,3.271321389232611
36,1.44,3.2663803259295907
37,1.48,3.299486111790277
38,1.52,3.291553876676793
39,1.56,3.2807874634157996
40,1.6,3.2736490633205957
41,1.6400000000000001,3.3228665069919194
42,1.68,3.344838456089412
43,1.72,3.3343238709035323
44,1.76,3.3215760686162197
45,1.8,3.329793887944042
46,1.84,3.298936553297924
47,1.8800000000000001,3.2887652412814816
48,1.92,3.246706335401298
49,1.96,3.2739776978300106
50,2.0,3.2902361958432476
51,2.04,3.286800114775466
52,2.08,3.2700173979056313
53,2.12,3.221360146791129
54,2.16,3.213954263005131
55,2.2,3.2719868069226923
56,2.24,3.2960524290077498
57,2.2800000000000002,3.3022520936950364
58,2.32,3.312144324301696
59,2.36,3.2991001100678883
60,2.4,3.3543177745099886
61,2.44,3.3678704702322833
62,2.48,3.3674199336965245
63,2.52,3.376304117008621
64,2.56,3.3627164435685226
65,2.6,3.4036289282087404
66,2.64,3.374848133317242
67,2.68,3.3658832874114606
68,2.72,3.354553568221513
69,2.7600000000000002,3.3915473334184085
70,2.8000000000000003,3.3875351681086707
71,2.84,3.3573532304923637
72,2.88,3.380665364846543
73,2.92,3.3524872655780755
74,2.96,3.334747806915614
75,3.0,3.3106978390351736
76,3.04,3.3661117522808848
77,3.08,3.351026118702721
78,3.12,3.3541962286271487
79,3.16,3.3711701111440306
80,3.2,3.3616738756480156
81,3.24,3.3889644621850397
82,3.2800000000000002,3.3993499445277955
83,3.3200000000000003,3.4032195523407887
84,3.36,3.4077827428136023
85,3.4,3.411690114717021
86,3.44,3.4618769189430174
87,3.48,3.4277347240909495
88,3.52,3.423534408069325
