frame,time_ns,rg_nm
0,0.0,1.8610050399336258
1,0.04,1.8595678414739518
2,0.08,1.8583292397414148
3,0.12,1.8580792076342731
4,0.16,1.859544815441963
5,0.2,1.8502521337501618
6,0.24,1.860035441580686
7,0.28,1.8603549885541222
8,0.32,1.8569527212020938
9,0.36,1.8615479359048606
10,0.4,1.8465869233588446
11,0.44,1.8566062680176452
12,0.48,1.8508932746016762
13,0.52,1.850125481916209
14,0.56,1.8568161271411905
15,0.6,1.8512890737984218
16,0.64,1.8510354591327265
17,0.68,1.8558574680321809
18,0.72,1.8617892148909683
19,0.76,1.8520135046649784
20,0.8,1.8543325319155386
21,0.84,1.8605112151666046
22,0.88,1.84971922107659
23,0.92,1.8556143767719264
24,0.96,1.856496097700644
25,1.0,1.8536634138639938
26,1.04,1.8637642208931735
27,1.08,1.8513487323624966
28,1.12,1.8566464000214582
29,1.16,1.8522270035251849
30,1.2,1.854512670923714
31,1.24,1.853981445035405
32,1.28,1.8578793812761456
33,1.32,1.846118271378634
34,1.36,1.8479157279415843
35,1.4000000000000001,1.8469416197811612
36,1.44,1.8526712323233732
37,1.48,1.850986885598658
38,1.52,1.84971296650124
39,1.56,1.8531301481480162
40,1.6,1.8538437194526909
41,1.6400000000000001,1.8476233140410159
42,1.68,1.8529771085425444
43,1.72,1.8484315168471304
44,1.76,1.8465788711009254
45,1.8,1.8456497613895453
46,1.84,1.8473259800488855
47,1.8800000000000001,1.8438173634544446
48,1.92,1.8462459694759703
49,1.96,1.8500086508200493
50,2.0,1.8576713637719806
51,2.04,1.8495336345732454
52,2.08,1.853066244706552
53,2.12,1.8452562153497942
54,2.16,1.8502247433537073
55,2.2,1.849275909367661
56,2.24,1.8521188173707135
57,2.2800000000000002,1.845975173030312
58,2.32,1.8510112629645699
59,2.36,1.8518992201305848
60,2.4,1.854056219626115
61,2.44,1.8566237951187026
62,2.48,1.8387279629433577
63,2.52,1.8520265343638769
64,2.56,1.8509980854697385
65,2.6,1.8514281639574106
66,2.64,1.8517514916556652
67,2.68,1.8514321557836666
68,2.72,1.8489777395370979
69,2.7600000000000002,1.846104998790787
70,2.8000000000000003,1.8490007173183685
71,2.84,1.8415135153942566
72,2.88,1.844349803065659
73,2.92,1.8522867111310155
74,2.96,1.8475427080124374
75,3.0,1.8585784396764629
76,3.04,1.8542083195774572
77,3.08,1.8572130891044312
78,3.12,1.8556855454177783
79,3.16,1.8553047049426434
80,3.2,1.8629628141613976
81,3.24,1.8540261823951003
82,3.2800000000000002,1.8545710392833148
83,3.3200000000000003,1.8541609515715969
84,3.36,1.8444074388492033
85,3.4,1.8491613895973722
86,3.44,1.8470894101714306
87,3.48,1.8547902784373635
88,3.52,1.8451121069544145
89,3.56,1.8561505117643873
90,3.6,1.8492977937132706
91,3.64,1.8521407652132522
92,3.68,1.8546055147850389
93,3.72,1.8469891282410498
94,3.7600000000000002,1.8545649616643693
95,3.8000000000000003,1.8523297625331732
96,3.84,1.8507741955903931
97,3.88,1.8541893756536099
98,3.92,1.8559698293018496
99,3.96,1.859539208447216
100,4.0,1.85872643012382
101,4.04,1.8558063262226299
102,4.08,1.853218739395397
103,4.12,1.8557655492080996
104,4.16,1.856444129740704
105,4.2,1.8550628945330738
106,4.24,1.8634033307476598
107,4.28,1.860598986156324
108,4.32,1.8556239869235924
109,4.36,1.854705220448952
110,4.4,1.8504809049400042
111,4.44,1.8557308998071342
112,4.48,1.856640962903699
113,4.5200000000000005,1.8518188051940807
114,4.5600000000000005,1.8569563982412558
115,4.6000000000000005,1.8591289738417827
116,4.64,1.856705282908919
117,4.68,1.860141730211585
118,4.72,1.8511620324832545
119,4.76,1.8555019132785533
120,4.8,1.8551405252657034
121,4.84,1.859818872533342
122,4.88,1.8573808104289067
123,4.92,1.8561849356105167
124,4.96,1.865683224291094
125,5.0,1.8623359035552336
126,5.04,1.8626705451626067
127,5.08,1.8661742167574762
128,5.12,1.87058643778691
129,5.16,1.8655057134588602
130,5.2,1.8636689834938827
131,5.24,1.8632601228298258
132,5.28,1.8554089288417175
133,5.32,1.8533643308886967
134,5.36,1.8574720076697486
135,5.4,1.8629109726043733
136,5.44,1.8631022111987878
137,5.48,1.8634558556969123
138,5.5200000000000005,1.8615089746831432
139,5.5600000000000005,1.8577717862270156
140,5.6000000000000005,1.8573567014676975
