frame,time_ns,rmsd_nm
0,0.0,0.0
1,0.04,0.10729938
2,0.08,0.120334625
3,0.12,0.11923125
4,0.16,0.116105705
5,0.2,0.11253155
6,0.24,0.11760267
7,0.28,0.12472326
8,0.32,0.12929378
9,0.36,0.123414315
10,0.4,0.13698079
11,0.44,0.13183439
12,0.48,0.13490288
13,0.52,0.1339212
14,0.56,0.13947272
15,0.6,0.13452294
16,0.64,0.1358743
17,0.68,0.14174125
18,0.72,0.14666533
19,0.76,0.14760324
20,0.8,0.14332609
21,0.84,0.14237365
22,0.88,0.1407152
23,0.92,0.14070138
24,0.96,0.13805024
25,1.0,0.13965222
26,1.04,0.1495206
27,1.08,0.1404771
28,1.12,0.14153388
29,1.16,0.14064458
30,1.2,0.13955942
31,1.24,0.14039715
32,1.28,0.14514971
33,1.32,0.14187069
34,1.36,0.14574364
35,1.4000000000000001,0.14124674
36,1.44,0.1534341
37,1.48,0.15293644
38,1.52,0.14099117
39,1.56,0.1378483
40,1.6,0.14278716
41,1.6400000000000001,0.14531477
42,1.68,0.144637
43,1.72,0.14235848
44,1.76,0.14876041
45,1.8,0.14500533
46,1.84,0.15010299
47,1.8800000000000001,0.15130098
48,1.92,0.15523776
49,1.96,0.14526422
50,2.0,0.15292373
51,2.04,0.15012889
52,2.08,0.1469566
53,2.12,0.14845377
54,2.16,0.14769685
55,2.2,0.14793353
56,2.24,0.15896714
57,2.2800000000000002,0.14773779
58,2.32,0.15235923
59,2.36,0.15433227
60,2.4,0.14447565
61,2.44,0.14409998
62,2.48,0.15344395
63,2.52,0.14637202
64,2.56,0.15461886
65,2.6,0.14893305
66,2.64,0.15439942
67,2.68,0.15551436
68,2.72,0.14850032
69,2.7600000000000002,0.15000945
70,2.8000000000000003,0.15531287
71,2.84,0.15269196
72,2.88,0.15826596
73,2.92,0.15632875
74,2.96,0.15581402
75,3.0,0.1519661
76,3.04,0.14549746
77,3.08,0.15528506
78,3.12,0.15566981
79,3.16,0.15680464
80,3.2,0.1565248
81,3.24,0.15644062
82,3.2800000000000002,0.15258302
83,3.3200000000000003,0.15420629
84,3.36,0.15608267
85,3.4,0.14824124
86,3.44,0.15143938
87,3.48,0.15108387
88,3.52,0.1491229
89,3.56,0.15367039
90,3.6,0.1524995
91,3.64,0.15000513
92,3.68,0.15057129
93,3.72,0.15224437
94,3.7600000000000002,0.15656205
95,3.8000000000000003,0.16232789
96,3.84,0.15399466
97,3.88,0.15558656
98,3.92,0.15533373
99,3.96,0.13987164
100,4.0,0.14586805
101,4.04,0.1557142
102,4.08,0.15888017
103,4.12,0.14959282
104,4.16,0.15017779
105,4.2,0.15591379
106,4.24,0.16674972
107,4.28,0.15970175
108,4.32,0.15780956
109,4.36,0.15650687
110,4.4,0.14816692
111,4.44,0.15550324
112,4.48,0.16437967
113,4.5200000000000005,0.16859154
114,4.5600000000000005,0.16647233
115,4.6000000000000005,0.16647753
116,4.64,0.15988016
117,4.68,0.15124817
118,4.72,0.14908813
119,4.76,0.16100542
120,4.8,0.16422194
121,4.84,0.15192203
122,4.88,0.1647563
123,4.92,0.16629972
124,4.96,0.16596043
125,5.0,0.15875508
126,5.04,0.16784695
127,5.08,0.16329221
128,5.12,0.16053393
129,5.16,0.16174147
130,5.2,0.15669166
131,5.24,0.151291
132,5.28,0.15500249
133,5.32,0.15891007
134,5.36,0.16497244
135,5.4,0.15738338
136,5.44,0.1661282
137,5.48,0.16115424
138,5.5200000000000005,0.1542455
139,5.5600000000000005,0.15406477
140,5.6000000000000005,0.15568507
141,5.64,0.15394698
142,5.68,0.15740809
143,5.72,0.15912193
144,5.76,0.16191228
145,5.8,0.16204427
146,5.84,0.159183
147,5.88,0.14981064
148,5.92,0.15482265
149,5.96,0.15319745
150,6.0,0.14749786
151,6.04,0.14822084
152,6.08,0.14993745
153,6.12,0.14587249
154,6.16,0.16030239
155,6.2,0.15940534
156,6.24,0.1551139
157,6.28,0.16474187
158,6.32,0.15798326
159,6.36,0.15400589
160,6.4,0.14650033
161,6.44,0.14983371
162,6.48,0.1478094
163,6.5200000000000005,0.15428609
164,6.5600000000000005,0.15613247
165,6.6000000000000005,0.14849159
166,6.640000000000001,0.14857447
167,6.68,0.15350164
168,6.72,0.15108101
169,6.76,0.14934431
170,6.8,0.14175649
171,6.84,0.14896786
172,6.88,0.15949473
173,6.92,0.15838736
174,6.96,0.16348782
175,7.0,0.172483
176,7.04,0.16741537
177,7.08,0.1833821
178,7.12,0.16722305
179,7.16,0.1790104
180,7.2,0.1826174
181,7.24,0.17399512
182,7.28,0.16668496
183,7.32,0.1686146
184,7.36,0.17223617
185,7.4,0.17543636
186,7.44,0.17339459
187,7.48,0.17012683
188,7.5200000000000005,0.17155902
189,7.5600000000000005,0.1582141
190,7.6000000000000005,0.16441645
191,7.640000000000001,0.16751467
192,7.68,0.16350235
193,7.72,0.16176817
194,7.76,0.16501431
195,7.8,0.16551349
196,7.84,0.16205493
197,7.88,0.16279021
198,7.92,0.16697232
199,7.96,0.1658654
200,8.0,0.1587129
201,8.040000000000001,0.17899472
202,8.08,0.1705528
203,8.120000000000001,0.16506143
204,8.16,0.17100298
205,8.2,0.16494493
206,8.24,0.1689933
207,8.28,0.17554341
208,8.32,0.1571527
209,8.36,0.1578848
210,8.4,0.16328295
211,8.44,0.16540124
212,8.48,0.1627013
213,8.52,0.17159174
214,8.56,0.1642009
215,8.6,0.15666547
216,8.64,0.16137788
217,8.68,0.15490632
218,8.72,0.15650135
219,8.76,0.16923337
220,8.8,0.16511375
221,8.84,0.15665445
222,8.88,0.16467763
223,8.92,0.15690102
224,8.96,0.41290992
225,9.0,0.1537617
226,9.040000000000001,0.41349944
227,9.08,0.16377026
228,9.120000000000001,0.41203398
229,9.16,0.41460362
230,9.200000000000001,0.41501856
231,9.24,0.41531712
232,9.28,0.41979605
233,9.32,0.41262686
234,9.36,0.15199877
235,9.4,0.41648856
236,9.44,0.16331601
237,9.48,0.4163636
238,9.52,0.17049709
239,9.56,0.16497767
240,9.6,0.4153317
241,9.64,0.16675231
242,9.68,0.16576383
243,9.72,0.16958265
244,9.76,0.167436
245,9.8,0.16513206
246,9.84,0.16244757
247,9.88,0.16346273
248,9.92,0.15597333
249,9.96,0.1627358
250,10.0,0.15864757
251,10.040000000000001,0.16107784
252,10.08,0.15782323
253,10.120000000000001,0.15694366
254,10.16,0.16249277
255,10.200000000000001,0.16590707
256,10.24,0.16010287
257,10.28,0.16250739
258,10.32,0.16410881
259,10.36,0.16361195
260,10.4,0.16149025
261,10.44,0.16249676
262,10.48,0.15508884
263,10.52,0.15478498
264,10.56,0.15659101
265,10.6,0.15779588
266,10.64,0.15629837
267,10.68,0.15554214
268,10.72,0.15897393
269,10.76,0.16282602
270,10.8,0.16165465
271,10.84,0.15808575
272,10.88,0.16319035
273,10.92,0.17142302
274,10.96,0.16088198
275,11.0,0.1611663
276,11.040000000000001,0.16086318
277,11.08,0.16199096
278,11.120000000000001,0.16148756
279,11.16,0.15291385
280,11.200000000000001,0.1588054
281,11.24,0.15964901
282,11.28,0.15363805
283,11.32,0.17663859
284,11.36,0.16676396
285,11.4,0.1691823
286,11.44,0.15850322
287,11.48,0.15830144
288,11.52,0.15352696
289,11.56,0.15540183
290,11.6,0.15149641
291,11.64,0.15935656
292,11.68,0.16206825
293,11.72,0.15996657
294,11.76,0.16178952
295,11.8,0.15947035
296,11.84,0.16463435
297,11.88,0.1685608
298,11.92,0.1589454
299,11.96,0.16845058
300,12.0,0.16518697
301,12.040000000000001,0.16213487
302,12.08,0.15769182
303,12.120000000000001,0.15970987
304,12.16,0.16291884
305,12.200000000000001,0.16214019
306,12.24,0.16312549
307,12.280000000000001,0.16930097
308,12.32,0.16422851
309,12.36,0.16811949
310,12.4,0.16495018
311,12.44,0.16289894
312,12.48,0.1661191
313,12.52,0.17529844
314,12.56,0.17087539
315,12.6,0.16720368
316,12.64,0.16689989
317,12.68,0.17102319
318,12.72,0.17263444
319,12.76,0.1679627
320,12.8,0.17414027
321,12.84,0.1742221
322,12.88,0.16927674
323,12.92,0.16616979
324,12.96,0.16777101
325,13.0,0.16739473
326,13.040000000000001,0.1760434
327,13.08,0.1645018
328,13.120000000000001,0.16673806
329,13.16,0.16927163
330,13.200000000000001,0.16915806
331,13.24,0.16301954
332,13.280000000000001,0.16114351
333,13.32,0.16915806
334,13.36,0.16177216
335,13.4,0.16692576
336,13.44,0.16922697
337,13.48,0.15637434
338,13.52,0.16587062
339,13.56,0.16324724
340,13.6,0.16245821
341,13.64,0.1638151
342,13.68,0.1597653
343,13.72,0.16483885
344,13.76,0.16633217
345,13.8,0.16940682
346,13.84,0.1683839
347,13.88,0.1627358
348,13.92,0.17157413
349,13.96,0.17024611
350,14.0,0.16705121
351,14.040000000000001,0.16439281
352,14.08,0.15968823
353,14.120000000000001,0.15816359
354,14.16,0.16053662
355,14.200000000000001,0.15996657
356,14.24,0.1545588
357,14.280000000000001,0.16573384
358,14.32,0.16159853
359,14.36,0.16694775
360,14.4,0.16342309
361,14.44,0.16203228
362,14.48,0.16891786
363,14.52,0.16702664
364,14.56,0.16650736
365,14.6,0.16230127
366,14.64,0.16090882
367,14.68,0.16054739
368,14.72,0.15765484
369,14.76,0.16400482
370,14.8,0.16314004
371,14.84,0.16472745
372,14.88,0.16552654
373,14.92,0.16504572
374,14.96,0.16231325
375,15.0,0.16276234
376,15.040000000000001,0.16164663
377,15.08,0.16521835
378,15.120000000000001,0.16227067
379,15.16,0.16374654
380,15.200000000000001,0.16266546
381,15.24,0.16362515
382,15.280000000000001,0.16460024
383,15.32,0.16385596
384,15.36,0.15848958
385,15.4,0.16417854
386,15.44,0.16077454
387,15.48,0.1667549
388,15.52,0.16490959
389,15.56,0.16177216
390,15.6,0.1640114
391,15.64,0.17595752
392,15.68,0.16551872
393,15.72,0.1727745
394,15.76,0.1737579
395,15.8,0.16123061
396,15.84,0.17163076
397,15.88,0.17488153
398,15.92,0.18022355
399,15.96,0.17214838
400,16.0,0.17790434
401,16.04,0.16722177
402,16.080000000000002,0.16947947
