frame,time_ns,rg_nm
0,0.0,2.7248798049688427
1,0.04,2.7197613130660896
2,0.08,2.7188022375025085
3,0.12,2.728999143116979
4,0.16,2.7366505202106692
5,0.2,2.727536344779505
6,0.24,2.7399884990969032
7,0.28,2.7514852610353246
8,0.32,2.730613545251661
9,0.36,2.756519115092212
10,0.4,2.7486475075163668
11,0.44,2.7929841182431034
12,0.48,2.7657344246883193
13,0.52,2.7632668899407284
14,0.56,2.746685367984578
15,0.6,2.768098457113128
16,0.64,2.7554419899871614
17,0.68,2.742954829327711
18,0.72,2.767409240813089
19,0.76,2.7714209260207117
20,0.8,2.770148479684351
21,0.84,2.7685875399800857
22,0.88,2.743550252636514
23,0.92,2.739519599951191
24,0.96,2.740550190092028
25,1.0,2.7430705489781
26,1.04,2.7450163909688645
27,1.08,2.7423043836759913
28,1.12,2.769209000657009
29,1.16,2.755674089250915
30,1.2,2.7687641809277577
31,1.24,2.779297752308276
32,1.28,2.7439926454410535
33,1.32,1.8625027380541497
34,1.36,2.7211834572619424
35,1.4000000000000001,2.7358555126828006
36,1.44,2.738257238193766
37,1.48,2.742660332217776
38,1.52,2.738322924466062
39,1.56,2.764485832920001
40,1.6,2.760223417912171
41,1.6400000000000001,1.872394058032883
42,1.68,1.8663695955780177
43,1.72,1.8703461046625443
44,1.76,1.8713568969199277
45,1.8,1.8686970089465786
46,1.84,1.8670994388800943
47,1.8800000000000001,1.863425139288473
48,1.92,1.85954521036452
49,1.96,1.8655037620911024
50,2.0,1.8557602321235638
51,2.04,1.8679343683352536
52,2.08,1.8636628887308382
53,2.12,1.858633803644568
54,2.16,1.8640487525713534
55,2.2,1.8685008115163115
56,2.24,1.86598882329486
57,2.2800000000000002,1.863084511644954
58,2.32,1.8712328945389385
59,2.36,1.8758765941105682
60,2.4,1.8663063470297783
61,2.44,1.8688389770302507
62,2.48,1.8664165332013016
63,2.52,1.867671124841879
64,2.56,1.8623407558415774
65,2.6,1.8632457429092315
66,2.64,1.8650673269313258
67,2.68,1.8665913270174672
68,2.72,1.8568912861123716
69,2.7600000000000002,1.8629353464100544
70,2.8000000000000003,1.8667338417144361
71,2.84,1.8690882671005888
72,2.88,1.857866463884781
73,2.92,1.8598824271879753
74,2.96,1.8570799626550327
75,3.0,1.8611284851089287
76,3.04,1.868921484703382
77,3.08,1.87240241640937
78,3.12,1.8666909434866357
79,3.16,1.8580513373699528
80,3.2,1.8597520335387676
81,3.24,1.866288335013679
82,3.2800000000000002,1.8692473551555864
83,3.3200000000000003,1.8674315276556774
84,3.36,1.8683422278652668
85,3.4,1.871475787659378
86,3.44,1.870202875504504
87,3.48,1.874425650817997
88,3.52,1.8623795519962079
89,3.56,1.860654370670894
90,3.6,3.5886183516272383
91,3.64,3.5925900924347887
92,3.68,3.5778900530366973
93,3.72,3.599627257190942
94,3.7600000000000002,3.61703822749013
95,3.8000000000000003,3.6274626646370542
96,3.84,3.5870614144040713
97,3.88,3.554597631403684
98,3.92,3.5888759835578714
99,3.96,3.574176535526718
100,4.0,3.6022683111949996
101,4.04,3.577404541005077
102,4.08,3.6122126789740454
103,4.12,3.594716450890456
104,4.16,3.5743667226840428
105,4.2,3.564171425563918
106,4.24,3.563149760251699
107,4.28,3.6019763918216663
108,4.32,3.6146961785557843
109,4.36,1.8937362332847811
110,4.4,1.9005822198841744
111,4.44,1.8937427690370072
112,4.48,1.8891608394015023
113,4.5200000000000005,2.727022151830553
114,4.5600000000000005,1.8925836226625654
115,4.6000000000000005,1.9000304768783796
116,4.64,1.9034453900584778
117,4.68,1.8962188159499036
118,4.72,1.8942484256036725
119,4.76,1.8922582378712502
120,4.8,1.8953507030440917
121,4.84,1.8989677666067657
122,4.88,1.9015896462211608
123,4.92,1.9026698510279225
124,4.96,1.8777647529780035
125,5.0,1.8996669459561413
126,5.04,1.9022000978799594
127,5.08,1.8722190283234792
128,5.12,1.8743803142829445
129,5.16,1.8780682180393404
130,5.2,1.877281578786302
131,5.24,1.8660470942176481
132,5.28,1.87436157041186
133,5.32,1.8821130027214477
134,5.36,1.8683839775028606
135,5.4,1.8730883443833262
136,5.44,1.8805906223650561
137,5.48,1.8661692051992411
138,5.5200000000000005,1.866621613613162
139,5.5600000000000005,1.8679364071276539
140,5.6000000000000005,1.8730716886503322
141,5.64,1.8643225855016938
142,5.68,1.8750198553806494
143,5.72,1.872936554982135
144,5.76,1.8576562303697304
145,5.8,1.8707310532804364
146,5.84,1.8659063192997702
147,5.88,1.8665062496345375
148,5.92,1.8716083046904264
149,5.96,1.8723925787842735
150,6.0,1.8652075598444655
151,6.04,1.866870200247597
152,6.08,1.8817410471727
153,6.12,1.8769426307177612
154,6.16,3.4958947758554717
155,6.2,3.4769339994151407
