step,time_ns,potential_energy_kj_mol,temperature_k
5150000,20.6,-404186.3132049609,301.69815795706523
5160000,20.64,-404578.6888769439,300.45180744332225
5170000,20.68,-404321.90726429527,301.91969949982825
5180000,20.72,-405274.67269999953,298.5870813481897
5190000,20.76,-405008.08534931275,302.7089070091061
5200000,20.8,-404132.65609368635,301.69038456959987
5210000,20.84,-405543.94871492777,300.5594871193526
5220000,20.88,-404660.0381772069,301.79602960058895
5230000,20.92,-403466.16444310057,303.78460819131067
5240000,20.96,-405178.40277294605,301.83009686243383
5250000,21.0,-405568.20138598955,300.0835366908521
5260000,21.04,-404580.0467527595,302.83422027549415
5270000,21.08,-406021.5379400186,301.44591414233327
5280000,21.12,-402820.49020273355,301.6052946705662
5290000,21.16,-403279.765204299,301.801768343013
5300000,21.2,-404469.6801892072,302.16051800009774
5310000,21.24,-403465.42777731037,302.311212159116
5320000,21.28,-405565.48982578306,299.45670950698343
5330000,21.32,-404355.81322920625,301.6723336161568
5340000,21.36,-405857.8910444488,302.057690169935
5350000,21.4,-404221.09458798124,301.8643728058214
5360000,21.44,-404510.7225112845,301.7245040018304
5370000,21.48,-404828.74981422327,303.5364858370468
5380000,21.52,-404127.21086647455,301.4240808359288
5390000,21.56,-404525.39241433237,300.55007036473853
5400000,21.6,-404815.38741248706,300.7053294325032
5410000,21.64,-404418.6820361642,302.4051710237142
5420000,21.68,-404059.578691727,302.65866692770237
5430000,21.72,-404707.779313212,300.8716225368379
5440000,21.76,-404587.7470585739,303.26893001411963
5450000,21.8,-402940.8852210648,303.0973155304463
5460000,21.84,-404961.74851028924,299.9113744181291
5470000,21.88,-403564.9413874671,302.4420033159998
5480000,21.92,-404002.2129911517,302.3652867638668
5490000,21.96,-403153.39434187533,298.85038528468453
5500000,22.0,-404669.074324755,302.04655179259373
5510000,22.04,-405365.0226006855,303.23859293485043
5520000,22.08,-404250.19828975666,300.37918626646456
5530000,22.12,-404809.21024947637,301.30865385762587
5540000,22.16,-404175.0943951742,301.51279657676685
5550000,22.2,-404998.13419056265,301.41257726588776
5560000,22.24,-403560.329797233,299.75757612116325
5570000,22.28,-404177.9182676,301.1645331672025
5580000,22.32,-404236.5009142214,301.4059255417144
5590000,22.36,-404685.75714839273,298.5069998061807
5600000,22.4,-404405.4596594076,302.6744223841758
5610000,22.44,-404863.69704710646,302.9292225478058
5620000,22.48,-404998.94885227457,303.261521819354
5630000,22.52,-405219.9441796704,299.03058179680124
5640000,22.56,-404073.0178388003,300.85831908849116
5650000,22.6,-405066.1301451756,299.20955230485464
5660000,22.64,-405809.4119063753,302.9121628316905
5670000,22.68,-404190.8147354291,303.0895421429809
5680000,22.72,-404251.969578204,302.83322903816634
5690000,22.76,-404548.61302382965,300.5907893507568
5700000,22.8,-404683.62594675063,301.0320464727843
5710000,22.84,-404955.73560990184,299.746750766136
5720000,22.88,-403555.80854183855,300.1448890644043
5730000,22.92,-404673.75772027764,301.78859532063046
5740000,22.96,-404139.1236530037,304.80409578295183
5750000,23.0,-404679.4378604917,299.32184906001714
5760000,23.04,-403965.74377073254,304.5276188240744
5770000,23.08,-404359.68036140664,300.30082634718275
5780000,23.12,-404546.04515870614,302.33484534382615
5790000,23.16,-405498.19522632123,302.2603460330842
5800000,23.2,-404051.7163158208,301.706348707616
5810000,23.24,-404338.32636277913,301.6711076120934
5820000,23.28,-404822.6578490399,299.997716406419
5830000,23.32,-404493.3961510395,301.2049391309067
5840000,23.36,-403783.49964194535,300.0155065079337
5850000,23.4,-404954.3690739132,302.9631332984937
5860000,23.44,-404913.0539275594,301.1256923150685
5870000,23.48,-403260.5502347967,300.4233745831301
5880000,23.52,-403909.27315860195,300.9601817665189
5890000,23.56,-404951.07629196346,300.61870050709217
5900000,23.6,-404708.62054194673,302.41164015153777
5910000,23.64,-403640.34083292796,301.23144168682893
5920000,23.68,-405326.85484644957,299.79842553314575
5930000,23.72,-403927.1582852644,299.5478511707553
5940000,23.76,-404804.14554856904,302.77521556929725
5950000,23.8,-403355.6026567209,301.0964768990913
5960000,23.84,-404545.918183499,302.0230229486549
5970000,23.88,-405015.9682006892,301.0159779939969
5980000,23.92,-404560.89160406194,301.18156679812495
5990000,23.96,-404999.58201512625,301.7843434341981
6000000,24.0,-404216.7252438464,303.63313147650723
6010000,24.04,-404915.1832952525,301.4445577123057
6020000,24.08,-404469.73595141503,301.2026436339371
6030000,24.12,-405280.97322872863,299.1989356313701
6040000,24.16,-403665.39451177185,304.11776827422244
6050000,24.2,-403480.2180936462,305.60960653775265
6060000,24.24,-405529.3888143331,301.4953716679518
6070000,24.28,-403308.6539314757,300.0379658589662
6080000,24.32,-403834.4009596375,302.49052177467627
6090000,24.36,-404148.92524329666,303.5599625106
6100000,24.4,-405083.65195903135,300.53762772775536
6110000,24.44,-404765.22081379895,301.7254430687725
6120000,24.48,-403865.7788290533,303.927137684971
6130000,24.52,-405004.12068101554,300.4070452524143
6140000,24.56,-404444.93416073127,300.26295064718374
6150000,24.6,-405446.307156726,302.0182232731729
6160000,24.64,-405373.3086500538,302.6009143107617
6170000,24.68,-405126.99441114464,302.02604883102396
6180000,24.72,-404995.1693689937,302.64325057873583
6190000,24.76,-404458.2902773209,302.2608155665553
6200000,24.8,-404986.41423479933,303.40999873698115
6210000,24.84,-404200.5347898924,303.069534800075
6220000,24.88,-403776.56943682535,302.2762580007147
6230000,24.92,-404859.1918723802,302.20014140801686
6240000,24.96,-404713.7379646306,302.0366915897014
6250000,25.0,-405016.24418425094,299.03178171567174
6260000,25.04,-404779.33845375665,304.7248228819208
6270000,25.08,-404381.0608516324,301.47773807759415
6280000,25.12,-405139.169734142,301.1264748708536
6290000,25.16,-404553.7835121949,299.03913774005173
6300000,25.2,-404148.066704524,299.5265917385933
6310000,25.24,-405226.3056151953,301.88072822173007
6320000,25.28,-404422.74668283085,303.8462735871769
6330000,25.32,-404920.3783971369,303.2348888374676
6340000,25.36,-404709.38448049384,304.1658171994278
6350000,25.4,-405559.0305035175,302.9511862801744
6360000,25.44,-405123.1896438182,301.575583635925
6370000,25.48,-404417.4202320385,302.487365466343
6380000,25.52,-404733.364837982,301.38012728599875
6390000,25.56,-405015.7572564983,301.6674035147106
6400000,25.6,-406055.11039347644,301.04594988056635
6410000,25.64,-405036.8368442117,302.2715104956184
6420000,25.68,-404339.724331076,299.2602358345366
6430000,25.72,-404412.5454959099,301.85683418509154
6440000,25.76,-404679.76149649126,300.0542169341035
6450000,25.8,-405025.9985415158,299.4335197705515
6460000,25.84,-405739.11448118323,301.9820170255154
6470000,25.88,-404531.79640019755,297.92357838319253
6480000,25.92,-403963.09313116316,300.65981077100304
6490000,25.96,-403888.6809248212,304.34776141946463
6500000,26.0,-405453.7257173576,304.0084191458505
6510000,26.04,-405109.6304357352,303.3239436858125
6520000,26.08,-404788.78976730886,302.9473517568274
6530000,26.12,-404043.9914874772,303.9601615391024
6540000,26.16,-404528.0658034694,298.53890199702016
6550000,26.2,-403664.2130490497,302.176143030607
6560000,26.24,-404985.95282091224,302.6985772727427
6570000,26.28,-403794.1026048118,300.59681503030214
6580000,26.32,-403236.84595847386,300.1466628575172
6590000,26.36,-404399.95546448324,301.4856679762165
6600000,26.4,-404771.8319635496,299.305884922001
6610000,26.44,-404949.76145626255,301.5932954818612
6620000,26.48,-404592.65840889537,298.9027121815152
6630000,26.52,-405154.76130753686,300.23775235090335
6640000,26.56,-403797.5953936791,302.3192985688954
6650000,26.6,-404762.3224385909,304.9186880350839
6660000,26.64,-404791.8429255921,303.806128475401
6670000,26.68,-403720.7093238074,298.8268303555529
6680000,26.72,-404046.4481000737,300.5114903645329
6690000,26.76,-405160.908619015,300.41674894414956
6700000,26.8,-404713.6620240384,302.0909227056091
6710000,26.84,-404067.51787986374,303.61581090846363
6720000,26.88,-404513.67616370926,304.93981704128174
6730000,26.92,-403668.04536435497,300.58241600385617
6740000,26.96,-405158.40683468664,301.189392355976
6750000,27.0,-403633.66439894214,303.4604735851203
6760000,27.04,-404205.43248469755,301.2036870416506
6770000,27.08,-404595.81796629727,300.38748135778667
6780000,27.12,-403967.8279082319,301.06927004296244
6790000,27.16,-403945.3117385465,303.1494859161199
6800000,27.2,-404475.07996766455,302.03611771545894
6810000,27.24,-405348.4317186915,303.4067902582622
6820000,27.28,-404892.41089105187,302.0106324820574
6830000,27.32,-405357.68639895855,300.2371784766609
6840000,27.36,-404568.2818576612,302.76749435221757
6850000,27.4,-405233.28057824983,298.29774438924386
6860000,27.44,-403894.93521814,300.680913692008
6870000,27.48,-404853.98668951355,299.64311429499537
6880000,27.52,-403085.499019559,300.06650305992963
6890000,27.56,-404707.01368142036,299.7424727945108
6900000,27.6,-404003.2054866317,301.71709580706477
6910000,27.64,-403773.6992008842,301.08207787264536
6920000,27.68,-404637.8892562329,299.400522001613
6930000,27.72,-403779.42013835814,300.4558245630191
6940000,27.76,-405651.71695664525,301.2867944660287
6950000,27.8,-405025.63937776187,301.7984294383299
6960000,27.84,-404175.2698080798,300.4477903236254
6970000,27.88,-404142.97418900975,300.31115608354617
6980000,27.92,-404741.7661022877,303.087924861025
6990000,27.96,-403871.1102829322,303.55855391018684
7000000,28.0,-405115.3395576782,302.774302587548
7010000,28.04,-404775.2063803887,300.33802383216806
7020000,28.08,-405464.6973116102,299.86186472212484
7030000,28.12,-403958.8476668247,302.40970984726783
7040000,28.16,-404302.9342791755,299.0391638252446
7050000,28.2,-405261.4083213026,303.2047865249339
7060000,28.24,-405443.0988936573,301.96185317145256
7070000,28.28,-404735.6746548191,300.6206568965549
7080000,28.32,-403976.81496021175,300.6159876470372
7090000,28.36,-404385.4900646624,299.6550091429289
7100000,28.4,-404810.81398234935,299.5453991626286
7110000,28.44,-404575.32327894215,299.5671281282617
7120000,28.48,-405255.84344186797,302.2449296841177
7130000,28.52,-405292.59658738365,303.4120594672152
7140000,28.56,-404066.57058727625,304.72998775010245
7150000,28.6,-403313.84803259023,301.9252295607097
7160000,28.64,-404099.9543126223,303.17909260998965
7170000,28.68,-404864.150845601,301.00497004261973
7180000,28.72,-405520.28104401636,301.0366896371093
7190000,28.76,-404298.30479374574,302.2749015706871
7200000,28.8,-405040.7193963968,301.43939284412403
7210000,28.84,-404440.0299667979,301.20066115928154
7220000,28.88,-404461.0974708842,302.26436315278113
7230000,28.92,-405001.07256235415,302.8171083889932
7240000,28.96,-404608.2646137208,300.0293838305229
7250000,29.0,-404015.6905963693,300.62188290061823
7260000,29.04,-405338.46011502226,304.9872920922448
7270000,29.08,-405100.22467785585,303.5908995493045
7280000,29.12,-403911.45046455064,300.1171865896116
7290000,29.16,-403269.2756638762,302.24271244272654
7300000,29.2,-404601.3792871048,301.88263244080713
7310000,29.24,-404113.59442312806,300.6450204666645
7320000,29.28,-405186.14787218557,303.485306688701
7330000,29.32,-402429.86069345474,301.40929053159033
7340000,29.36,-405039.16331353784,302.44466400566915
7350000,29.4,-403723.1560777738,302.92118830841207
7360000,29.44,-402696.62371129007,304.1169596332445
7370000,29.48,-404221.48729233094,300.40375851811683
7380000,29.52,-404264.35775736417,300.5288370177693
7390000,29.56,-404150.50914142374,302.6933602341754
7400000,29.6,-403934.0230281714,303.8594726947523
7410000,29.64,-404474.2511042445,299.75381985339476
7420000,29.68,-404377.8591569967,303.21047309697235
7430000,29.72,-404250.05504779005,301.4004215660258
7440000,29.76,-404229.63089927146,303.78659066596623
7450000,29.8,-404651.8903937193,301.3733451358612
7460000,29.84,-403835.85244856286,303.1831619000722
7470000,29.88,-404644.03999492107,302.2970739845985
7480000,29.92,-404429.6712058594,301.1007027003308
7490000,29.96,-404556.2628170855,299.2799823255141
7500000,30.0,-405177.58931503585,303.2436012918751
7510000,30.04,-403862.8326440605,303.3112662820938
7520000,30.08,-403459.62207306013,298.76046962497605
7530000,30.12,-404365.8367291945,301.32169645404434
7540000,30.16,-404746.1714898036,299.675929467584
7550000,30.2,-403617.3415934264,299.9692313758412
7560000,30.24,-404822.1411631345,302.048429926478
7570000,30.28,-405935.8350352817,304.19049379185145
7580000,30.32,-403673.06542712427,301.653760958857
7590000,30.36,-405043.05107475165,300.15704476426623
7600000,30.4,-404059.95758398925,301.6886368616798
7610000,30.44,-404642.3811511714,301.75262383970846
7620000,30.48,-404949.477646864,301.5863307353738
7630000,30.52,-403526.7821879366,302.58907163321373
7640000,30.56,-404126.8840709885,299.7396816788772
7650000,30.6,-404360.3498298123,301.2930549123095
7660000,30.64,-404597.4257537201,299.4399367279894
7670000,30.68,-404403.9280995948,301.24688412098834
7680000,30.72,-403190.1601013439,304.9570854389397
7690000,30.76,-404897.0434058036,300.5529658211434
7700000,30.8,-404193.46046936954,302.5795766230211
7710000,30.84,-403425.6015294767,301.48021617091365
7720000,30.88,-405200.9902411413,301.14429105756113
7730000,30.92,-404169.4489346121,301.6898367805503
7740000,30.96,-404765.09763005166,301.02881190887257
7750000,31.0,-404086.5949479423,301.4044386857227
7760000,31.04,-404132.23972956743,301.98613848598364
7770000,31.08,-404853.4603654037,301.64301385940814
7780000,31.12,-405900.6522230343,299.54456443645785
7790000,31.16,-403119.6721104211,304.09139614426437
7800000,31.2,-404232.6491597127,300.8023663498562
7810000,31.24,-405216.633972486,299.5085929555359
7820000,31.28,-404489.0873966075,303.2452968294095
7830000,31.32,-404106.74115833826,300.8395638348415
7840000,31.36,-404491.4664804528,302.6451547978129
7850000,31.4,-403655.76284696604,300.8854216038486
7860000,31.44,-404436.71281356155,299.70206683080653
7870000,31.48,-405052.5015753377,301.332130531179
7880000,31.52,-404682.7530828768,300.9574949916567
7890000,31.56,-403970.3134485474,302.91422356192464
7900000,31.6,-404423.05917606433,301.79694258233826
7910000,31.64,-403713.48978023813,301.2635786444039
7920000,31.68,-403727.35595364356,301.86077304920997
7930000,31.72,-404407.71653096005,301.8675551993475
7940000,31.76,-404966.5092679255,301.01796046865246
7950000,31.8,-404151.24612812675,302.48207017219715
7960000,31.84,-404426.4922202304,302.1791689129761
7970000,31.88,-403325.4021607747,301.798898971801
7980000,31.92,-405125.25600711256,300.46891932982317
7990000,31.96,-404189.9198007174,299.5491554303971
8000000,32.0,-404251.9481574057,299.5460252072567
8010000,32.04,-403373.61295957933,301.31697503414085
8020000,32.08,-404912.4726267755,302.3993540257116
8030000,32.12,-404537.5680819368,301.6481787275899
8040000,32.16,-403851.94457152346,306.5659157923431
8050000,32.2,-405536.07743513165,299.0099484092674
8060000,32.24,-404798.93930262653,300.0780066299707
8070000,32.28,-405469.9831341023,302.9214752455333
8080000,32.32,-404992.8425452325,299.8377620039436
8090000,32.36,-403872.16833343776,303.2474097300293
8100000,32.4,-402337.15466963686,300.57049507072975
8110000,32.44,-404517.7847308833,300.30257405510287
8120000,32.48,-405558.58208970004,303.61463707478595
8130000,32.52,-405942.28590968717,300.54383600365054
8140000,32.56,-405247.6319942458,301.0922510978517
8150000,32.6,-403670.1981530201,300.4658412770684
8160000,32.64,-404162.6686462399,301.8216452599547
