frame,time_ns,rg_nm
0,0.0,1.8538382936707098
1,0.04,1.854932304172676
2,0.08,1.8536988540594863
3,0.12,1.8534463577309013
4,0.16,1.8577932618791893
5,0.2,1.8485919475289065
6,0.24,1.8511875017683104
7,0.28,1.850680539343906
8,0.32,1.8527236978485502
9,0.36,1.855013878455421
10,0.4,1.8497022317425562
11,0.44,1.8523141737626747
12,0.48,1.855250713061552
13,0.52,1.8549020018600835
14,0.56,1.8476089744891144
15,0.6,1.851783538749966
16,0.64,1.8560759441253547
17,0.68,1.8623728549047183
18,0.72,1.8567525764514785
19,0.76,1.8557770227905483
20,0.8,1.855573576508661
21,0.84,1.8561780026539816
22,0.88,1.8566526118521067
23,0.92,1.859974381835261
24,0.96,1.8592514420492927
25,1.0,1.8568898607166233
26,1.04,1.8484549995686566
27,1.08,1.8573498948814555
28,1.12,1.856162381742965
29,1.16,1.8551083556603807
30,1.2,1.843816585877525
31,1.24,1.8530088517404675
32,1.28,1.8501761390689182
33,1.32,1.86211780601822
34,1.36,1.861353451625103
35,1.4000000000000001,1.853534843646986
36,1.44,1.8573137937288557
37,1.48,1.8557204347685738
38,1.52,1.8518660180511506
39,1.56,1.854094960857197
40,1.6,1.8554234940169787
41,1.6400000000000001,1.851361018059035
42,1.68,1.8472104653115748
43,1.72,1.852670405987302
44,1.76,1.8527558951109253
45,1.8,1.8513013385223416
46,1.84,1.855826928662549
47,1.8800000000000001,1.8601386507035997
48,1.92,1.8546240189544168
49,1.96,1.8564867658840716
50,2.0,1.8471123122741284
51,2.04,1.8521252996430655
52,2.08,1.8521178238512128
53,2.12,1.8473395730833133
54,2.16,1.8464362471389477
55,2.2,1.848029630475045
56,2.24,1.8482838581922563
57,2.2800000000000002,1.8456942400807248
58,2.32,1.8472825916328008
59,2.36,1.8504448148456167
60,2.4,1.8589744264334418
61,2.44,1.8577556639877124
62,2.48,1.8607637027447537
63,2.52,1.8576666310553092
64,2.56,1.8557495028567697
65,2.6,1.8500020678759481
66,2.64,1.8417868438904055
67,2.68,1.8526021450521126
68,2.72,1.8446005011929598
69,2.7600000000000002,1.8483930669655597
70,2.8000000000000003,1.8519909778177532
71,2.84,1.853641916318567
72,2.88,1.8483822709041957
73,2.92,1.8560686313762897
74,2.96,1.8547636993546457
75,3.0,1.8518445372133907
76,3.04,1.8489923012194613
77,3.08,1.8528807212522775
78,3.12,1.8600660307097672
79,3.16,1.8480146429576167
80,3.2,1.849867801311548
81,3.24,1.8459147881164355
82,3.2800000000000002,1.8552334583455365
83,3.3200000000000003,1.854992651606193
84,3.36,1.8498852744049699
85,3.4,1.848802321113959
86,3.44,1.8513757452088455
87,3.48,1.8517003591198802
88,3.52,1.8587037659998111
89,3.56,1.8516648625318093
90,3.6,1.8553967313427628
91,3.64,1.8507044674463813
92,3.68,1.8420530670780728
93,3.72,1.8514784611816115
94,3.7600000000000002,1.847105037388275
95,3.8000000000000003,1.8452848661292276
96,3.84,1.8536676435438764
97,3.88,1.849324682229841
98,3.92,1.8516211793554784
99,3.96,1.8494436049655247
100,4.0,1.8572374130938798
101,4.04,1.8516440284649716
102,4.08,1.8500646369508016
103,4.12,1.8510754190845793
104,4.16,1.854530236084838
105,4.2,1.8504363718443326
106,4.24,1.8533298520727108
107,4.28,1.8511564286243438
108,4.32,1.8497426080136223
109,4.36,1.8573821017625487
110,4.4,1.8515560271618778
111,4.44,1.84752423608497
112,4.48,1.8467238823174292
113,4.5200000000000005,1.8534139059824992
114,4.5600000000000005,1.850001184116761
