frame,time_ns,rg_nm
0,0.0,3.3412672837692075
1,0.04,3.322443636217547
2,0.08,3.31716791624115
3,0.12,3.3346796368171048
4,0.16,3.308994723165242
5,0.2,3.311278725265272
6,0.24,3.2642366689855584
7,0.28,3.2963813627495195
8,0.32,3.337196807896376
9,0.36,3.3136498585269845
10,0.4,3.3321833844682014
11,0.44,3.30490339971419
12,0.48,3.2948193338121
13,0.52,3.313970262154509
14,0.56,3.316133747787421
15,0.6,3.2414226975813945
16,0.64,3.2318910004809607
17,0.68,3.2293678254883935
18,0.72,3.217585122062139
19,0.76,3.2371944906764787
20,0.8,3.236556017851583
21,0.84,3.2589431368318342
22,0.88,3.2937804088558424
23,0.92,3.2854564933431454
24,0.96,3.2405210330856273
25,1.0,3.2542370118508614
26,1.04,3.2998042197175974
27,1.08,3.3202239147819874
28,1.12,3.315927073896964
29,1.16,3.3113302628341867
30,1.2,3.352425634534064
31,1.24,3.3423212902585213
32,1.28,3.347085777426742
33,1.32,3.3512923082483215
34,1.36,3.370350434860255
35,1.4000000000000001,3.356505278404717
36,1.44,3.4004378173575955
37,1.48,3.3848323301300334
38,1.52,3.3640030166757113
39,1.56,3.415384371124366
40,1.6,3.4622147804596666
41,1.6400000000000001,3.4104141254525895
42,1.68,3.4163941062605843
43,1.72,3.4202186405634407
44,1.76,3.406855159567559
45,1.8,3.4270519967136925
46,1.84,3.415870523942268
47,1.8800000000000001,3.4300094142334516
48,1.92,3.4422522667906623
49,1.96,3.483267701985049
50,2.0,3.512471581003445
51,2.04,3.4631535618444245
52,2.08,3.4275794504291754
53,2.12,3.425295101891766
54,2.16,3.4386710460543006
55,2.2,3.4401459486824573
56,2.24,3.426322171898137
57,2.2800000000000002,3.434633688232382
58,2.32,3.4569182381699535
59,2.36,3.4572596948992
60,2.4,3.4356192702278987
61,2.44,3.4820689654286965
62,2.48,3.4809655067096226
63,2.52,3.471035991848078
64,2.56,3.4975319975025414
65,2.6,3.4704719052285364
66,2.64,3.4424081569736575
67,2.68,3.4190527309491356
68,2.72,3.4127371964834956
69,2.7600000000000002,3.3520606209045463
70,2.8000000000000003,3.3661111307357943
71,2.84,3.370815378222821
72,2.88,3.352269329720546
73,2.92,3.328068713456481
74,2.96,3.3654537929871022
75,3.0,3.3356765853653165
76,3.04,3.332476156689574
77,3.08,3.3543022236869993
78,3.12,3.341274255151211
79,3.16,3.3493384174539775
80,3.2,3.3555017320370144
81,3.24,3.379782418190876
82,3.2800000000000002,3.396265450052913
83,3.3200000000000003,3.4015081037107002
84,3.36,3.395084593954967
85,3.4,3.4008875179355056
86,3.44,3.41073038129497
87,3.48,3.4065179936929373
88,3.52,3.436421362000329
89,3.56,3.438958514894433
90,3.6,3.451534621921189
91,3.64,3.4242033329211057
92,3.68,3.4263397391417434
93,3.72,3.4610751064169336
94,3.7600000000000002,3.471793940346823
95,3.8000000000000003,3.5490422992521067
96,3.84,3.505796676049085
97,3.88,3.525349083664351
98,3.92,3.5276481825854504
99,3.96,3.5477661193150527
100,4.0,3.537326699519024
101,4.04,3.5266826624351255
102,4.08,3.5278918251338767
103,4.12,3.5001727382891845
104,4.16,3.496990040161884
105,4.2,3.492597413639547
106,4.24,3.4316453544332433
107,4.28,3.429141988385089
108,4.32,3.446012208929154
109,4.36,3.4436276283521225
110,4.4,3.4263909429250297
111,4.44,3.439466632264385
112,4.48,3.4476608908891677
113,4.5200000000000005,3.4563500049845555
114,4.5600000000000005,3.4436814977528387
115,4.6000000000000005,3.4435804213889565
116,4.64,3.420389166307076
117,4.68,3.407983933792139
118,4.72,3.4249047785187714
119,4.76,3.4606798968859755
120,4.8,3.4265350622009034
121,4.84,3.407484834790082
122,4.88,3.4033050823354225
