step,time_ns,potential_energy_kj_mol,temperature_k
5020000,20.08,-404835.1123427979,300.82174764813396
5030000,20.12,-403964.03202499007,300.34261482610736
5040000,20.16,-405368.52124402206,301.3652065556961
5050000,20.2,-404571.098900852,303.9832730199558
5060000,20.24,-403382.18698591134,301.3673977118944
5070000,20.28,-405386.7648085654,302.1310156469993
5080000,20.32,-404670.77452046797,299.92692119305985
5090000,20.36,-403707.65430580894,302.26412838604557
5100000,20.4,-405177.3397053988,301.1241272034983
5110000,20.44,-403689.3388085973,299.0967338458354
5120000,20.48,-405193.27957696235,301.89997909404366
5130000,20.52,-404272.85192813,300.7233282155606
5140000,20.56,-404001.5322338892,301.90704818130246
5150000,20.6,-405735.3870675834,303.6199584541246
5160000,20.64,-403807.68999382085,302.0081543887379
5170000,20.68,-405662.84254078264,302.34407950209044
5180000,20.72,-404803.6553872761,299.2732262605693
5190000,20.76,-403380.4187752425,302.49119998969
5200000,20.8,-405435.31556867063,300.2200926753528
5210000,20.84,-405016.56261076475,301.2014698002594
5220000,20.88,-403880.5026479871,305.86135473382075
5230000,20.92,-405005.58358103735,300.2167798558625
5240000,20.96,-404610.83038583095,302.5324667647579
5250000,21.0,-405729.51578765153,301.264674222503
5260000,21.04,-405218.0766847399,301.08087795377486
5270000,21.08,-403765.88122138195,302.75429524464215
5280000,21.12,-403898.5152100944,301.2424757233989
5290000,21.16,-404785.428216971,299.6562612321851
5300000,21.2,-405254.2290420311,297.7194878344373
5310000,21.24,-404103.0277121132,302.2779796234419
5320000,21.28,-404037.691750224,299.5583113330829
5330000,21.32,-404991.6409556016,302.16414384190205
5340000,21.36,-403203.9412041211,304.2623584981169
5350000,21.4,-405094.8768310887,304.57431131925233
5360000,21.44,-404885.209888011,303.75883602078784
5370000,21.48,-405192.2631201071,300.68378306322
5380000,21.52,-404092.6346426981,304.97231919155644
5390000,21.56,-404922.8904962323,303.1250180052389
5400000,21.6,-404390.7941448875,303.95207512932296
5410000,21.64,-404350.37027452514,301.65850846395324
5420000,21.68,-404510.63270150265,302.29373507991534
5430000,21.72,-404782.1896461416,301.9022485058204
5440000,21.76,-404416.07129295776,302.5350231136559
5450000,21.8,-404090.63959753467,307.4115455737269
5460000,21.84,-404085.95485535124,302.6763787736386
5470000,21.88,-405263.6591129992,302.8208907419545
5480000,21.92,-403545.7406612737,302.4035015713727
5490000,21.96,-403945.730735864,301.621624001282
5500000,22.0,-402981.33043713076,301.61666781464305
5510000,22.04,-403555.4728259421,301.4073602273204
5520000,22.08,-403727.5800496489,300.6618193308515
5530000,22.12,-403994.07059270656,301.53726448764775
5540000,22.16,-403795.9228746749,302.0181711027872
5550000,22.2,-404066.6784524764,302.35164420801306
5560000,22.24,-405026.113000219,303.94398871954354
5570000,22.28,-404403.8695852265,304.23202141884764
5580000,22.32,-404798.2307318165,302.4741924439605
5590000,22.36,-404004.82358734775,304.0595200386178
5600000,22.4,-403571.4584713506,301.1373784814594
5610000,22.44,-404555.19243688043,302.6387900107607
5620000,22.48,-406003.8099952026,301.23947592622267
5630000,22.52,-405771.8951373396,299.5246092639377
5640000,22.56,-403718.86667088466,301.0782694344912
5650000,22.6,-404194.94429272995,301.2632134517042
5660000,22.64,-405004.7312538412,300.1634095513184
5670000,22.68,-404985.6771545701,304.90762791332116
5680000,22.72,-403931.3796521686,303.7248730997143
5690000,22.76,-404256.52338333265,303.1253049423602
5700000,22.8,-405387.36771205254,302.6252257104856
5710000,22.84,-403566.9706183125,302.2869529297778
5720000,22.88,-404137.0191735474,304.1733297349648
5730000,22.92,-403905.57676978945,299.29612905988
5740000,22.96,-404335.7287072127,303.49665374758507
5750000,23.0,-404497.8542321676,300.99526635088444
5760000,23.04,-403126.66887268354,304.7944181764094
5770000,23.08,-403523.3573018296,299.3625941312282
5780000,23.12,-404167.42160022585,300.98947543807463
5790000,23.16,-403870.8550438534,302.4653756487816
5800000,23.2,-405554.5608199339,301.89416209604104
5810000,23.24,-404058.33391800337,301.5062231081719
5820000,23.28,-404262.5658650317,302.39265013115255
5830000,23.32,-403922.5334153292,299.0699704379848
5840000,23.36,-404480.8187718454,301.11588428256186
5850000,23.4,-405227.02973822644,303.4303712725867
5860000,23.44,-404502.6520620838,303.49730587740595
5870000,23.48,-405397.1538673367,299.763210522816
5880000,23.52,-404464.9003408768,302.0119628268921
5890000,23.56,-405888.16409624135,301.44408817883465
5900000,23.6,-404013.0596598375,303.4582041733436
5910000,23.64,-405360.64848729875,302.9144061582745
5920000,23.68,-403551.7074320598,300.91189807457795
5930000,23.72,-404507.9156059157,301.1134322744352
5940000,23.76,-405194.0970105226,300.94440022485264
5950000,23.8,-404244.50622873195,301.2023045264302
5960000,23.84,-404021.90482871607,301.0888078523972
5970000,23.88,-403882.4364433221,300.49422196687493
5980000,23.92,-405792.90134326275,301.9269250982441
5990000,23.96,-403327.7419649649,302.82592518417204
6000000,24.0,-404788.8759638434,303.59862076638416
6010000,24.04,-405383.29081857414,300.31509494766453
6020000,24.08,-404794.94510181784,302.63086011213835
6030000,24.12,-403576.8859583554,301.40999483179695
6040000,24.16,-405684.47812835383,301.55541978186216
6050000,24.2,-405264.07166152797,302.4403077784654
6060000,24.24,-404043.5423895747,300.06363368871763
6070000,24.28,-404867.6897882859,302.61145272866776
6080000,24.32,-405398.62788722664,303.58570859592993
6090000,24.36,-404306.8699450798,301.1872011997777
6100000,24.4,-404949.7049634047,300.8494762081195
6110000,24.44,-403979.3679249601,300.8655707720998
6120000,24.48,-404996.52264608815,299.715578960696
6130000,24.52,-403317.3568576842,302.130911306228
6140000,24.56,-404370.58507150155,305.3198783009142
6150000,24.6,-403476.4429722817,302.131067817385
6160000,24.64,-404058.5986168769,301.6127550357175
6170000,24.68,-403975.0985574608,299.1626250429412
6180000,24.72,-403586.08942032186,301.56003686099433
6190000,24.76,-405193.9435064576,301.36058947656403
6200000,24.8,-404161.9176454854,300.35970062741546
6210000,24.84,-404581.54585966887,302.99018364346546
6220000,24.88,-403522.6297853368,302.3618174332194
6230000,24.92,-403382.13944112114,303.5535977235478
6240000,24.96,-404836.73381002084,298.46959363965277
6250000,25.0,-404013.6815982375,298.48800978579555
6260000,25.04,-404108.9751898099,300.8433722729957
6270000,25.08,-404335.55637345137,303.2947543550281
6280000,25.12,-404176.6504160904,300.52335912727364
6290000,25.16,-404471.60343024903,301.3018456222955
6300000,25.2,-404604.4619830388,299.1870146982437
6310000,25.24,-405015.5725972147,302.33581049596114
6320000,25.28,-404056.7672848932,303.27219066322425
6330000,25.32,-404430.2193000023,301.124335885041
6340000,25.36,-405029.32652676804,301.88064996615157
6350000,25.4,-404970.4037387152,305.19946905077944
6360000,25.44,-405191.66320874426,301.3005152774608
6370000,25.48,-404481.18092443584,302.03116152882
6380000,25.52,-404077.02123376564,302.24093864961367
6390000,25.56,-404782.581057308,301.837896335092
6400000,25.6,-403881.7528436391,301.0160562495754
6410000,25.64,-404884.2263360366,301.0026745456501
6420000,25.68,-404009.6000447273,304.10569082993896
6430000,25.72,-405379.48896454833,302.4097620176535
6440000,25.76,-404278.82841523807,302.9085891602719
6450000,25.8,-404502.52170813293,298.40993680363493
6460000,25.84,-404690.79613508726,300.8122526379413
6470000,25.88,-404806.34921575687,301.81428923557473
6480000,25.92,-404795.41769027733,303.20434307665573
6490000,25.96,-405247.42432072037,302.91195415014784
6500000,26.0,-404131.5701316742,299.962397055318
6510000,26.04,-404672.4921429674,302.10247844603583
6520000,26.08,-403796.6559253314,300.9562950727862
6530000,26.12,-403977.8085941407,302.1245726043686
6540000,26.16,-404173.25219742,301.51670935569234
6550000,26.2,-405004.4876683571,300.1061264678488
6560000,26.24,-405175.07964001317,301.86627702489847
6570000,26.28,-403772.62812468363,301.63391012710815
6580000,26.32,-404681.8294957301,303.6679552089444
6590000,26.36,-404213.2332345622,300.0043681305924
6600000,26.4,-404958.9225460333,303.77631309998856
6610000,26.44,-404015.90745887,300.98292805467264
6620000,26.48,-404184.2367643772,301.8785892359175
6630000,26.52,-405548.2551548546,303.2702603589543
6640000,26.56,-404390.467054015,301.9347506560951
6650000,26.6,-403653.6840594136,303.9623526953007
6660000,26.64,-403722.4549254228,302.08901848653204
6670000,26.68,-405277.1497081728,303.0889160983528
6680000,26.72,-404326.8743487182,300.7381706902848
6690000,26.76,-405522.48902224144,301.5500201469449
6700000,26.8,-403504.8950908235,302.388267818756
6710000,26.84,-403909.8145049731,298.45331647932255
6720000,26.88,-403505.15535052377,301.9414023802685
6730000,26.92,-405150.0412267798,297.96325396149734
6740000,26.96,-404921.5551829585,303.02638989112296
6750000,27.0,-403711.32811486954,300.5404970989674
6760000,27.04,-404900.6739686781,302.9386653876128
6770000,27.08,-404789.13524727616,299.90897458038813
6780000,27.12,-403743.3095736897,299.7313344171694
6790000,27.16,-404824.9565503746,301.4643824588617
6800000,27.2,-403669.2381703262,302.8468455088272
6810000,27.24,-404236.9384467779,304.3947408517637
6820000,27.28,-404609.85193413426,302.1427018133902
6830000,27.32,-404742.9608783056,303.4531436459332
6840000,27.36,-404283.6969357531,301.0380721523296
6850000,27.4,-405091.24647689797,304.64849760768027
6860000,27.44,-404493.0093687868,304.25448076988016
6870000,27.48,-404937.234034257,300.0390353518725
6880000,27.52,-405317.0685189611,302.3013519562237
6890000,27.56,-405569.5868334563,302.22646136758925
6900000,27.6,-404800.2060144923,302.16263090071755
6910000,27.64,-405732.1484866021,302.36573021214497
6920000,27.68,-404644.8463419012,300.02964468245125
6930000,27.72,-404853.3406840346,301.06658326810026
6940000,27.76,-404850.7321992975,303.3636975196958
6950000,27.8,-404945.7529337639,302.0775670868767
6960000,27.84,-402496.1648650374,301.61009434604813
6970000,27.88,-404634.5584097074,303.1348782081313
6980000,27.92,-404533.7364062506,303.9806123302865
6990000,27.96,-404967.94146681996,303.04352786281675
7000000,28.0,-405290.89957166254,299.8789766086258
7010000,28.04,-403921.9315998829,302.99187918099983
7020000,28.08,-404874.7255012251,300.69820817485873
7030000,28.12,-405899.82162276236,299.22264707165874
7040000,28.16,-405988.57863677875,302.2953262766784
7050000,28.2,-404519.9042638743,300.1981289429842
7060000,28.24,-404246.9450093205,301.92089941869875
7070000,28.28,-404575.4233479742,302.4959474947864
7080000,28.32,-404793.1004366677,299.5280264241993
7090000,28.36,-404022.3539729174,304.686895011536
7100000,28.4,-405069.5761541859,305.90350840544505
7110000,28.44,-404066.0403849194,301.59770387945065
7120000,28.48,-403751.06345717213,302.5309538235734
7130000,28.52,-403904.64421296236,301.7318078558247
7140000,28.56,-404236.38180364296,301.4571568604459
7150000,28.6,-404974.61277914536,301.36079815810666
7160000,28.64,-403515.24261567276,303.13941703168484
7170000,28.68,-403225.212155625,300.17368711729614
7180000,28.72,-404494.07230252493,298.8574282867505
7190000,28.76,-404178.2604443354,304.99626539858065
7200000,28.8,-404678.7854957939,301.05875771024927
7210000,28.84,-404091.1505844579,304.2112836905424
7220000,28.88,-404597.0135752205,299.4581702777823
7230000,28.92,-404251.6527602854,300.8222693519907
7240000,28.96,-404632.72485620645,301.415733574221
7250000,29.0,-404701.85682248324,301.4687647712583
7260000,29.04,-403779.7383028886,304.5878234491418
7270000,29.08,-404826.73977656267,298.0930799662462
7280000,29.12,-404100.8538875135,301.374336373189
7290000,29.16,-404930.6905198335,300.9607817259541
7300000,29.2,-404033.2582483103,300.36001364972947
7310000,29.24,-404465.7582334059,300.57769458395273
7320000,29.28,-403925.5103724203,297.81571611081233
7330000,29.32,-403412.5910057146,300.9746068781577
7340000,29.36,-404399.3736064804,300.6943997367046
7350000,29.4,-403643.7961608032,304.4605277080982
7360000,29.44,-404512.3300444586,303.6977966695497
7370000,29.48,-404608.884100155,300.0738329991168
7380000,29.52,-403863.83247934165,303.652199752471
7390000,29.56,-404657.4433644973,301.8400092357118
7400000,29.6,-404795.8566683172,300.83442505185263
7410000,29.64,-404376.411464578,301.3526856631344
7420000,29.68,-404642.70067224465,301.0987723960609
7430000,29.72,-404876.62466706545,303.17930129153234
7440000,29.76,-405136.15528971027,302.895311797118
7450000,29.8,-404202.9169237041,302.49751260635657
7460000,29.84,-404560.74107324076,299.49748066338736
7470000,29.88,-404415.6679379889,302.03191799941226
7480000,29.92,-403576.5518925425,300.67222732279333
7490000,29.96,-403996.9572212526,301.2414323156855
7500000,30.0,-404567.10406193347,304.65345379431926
7510000,30.04,-405078.8661129251,300.8057052545393
7520000,30.08,-403246.1107089282,301.8193497629851
7530000,30.12,-404129.1039688871,301.48759828048645
7540000,30.16,-404378.1690338019,299.42105104837555
7550000,30.2,-404246.90554965567,300.18939040338387
7560000,30.24,-404435.02972955676,299.4213901558824
7570000,30.28,-404507.25847406965,299.84790914395717
7580000,30.32,-404434.42567469645,301.1298137755367
7590000,30.36,-404464.5521980552,301.6048512222879
7600000,30.4,-404002.41206344636,299.3201796076756
7610000,30.44,-405171.8968948615,300.12313401357835
7620000,30.48,-405679.15381405945,302.8728002756998
7630000,30.52,-403538.1487980471,302.2293568239941
7640000,30.56,-404545.7965794038,303.04112802507575
7650000,30.6,-404399.58428090997,302.8669311073115
7660000,30.64,-405797.23061780026,302.7961358939524
7670000,30.68,-404995.2426574123,304.16106969433156
7680000,30.72,-404296.4635250324,301.184436169337
7690000,30.76,-404360.4237426992,302.3125164187578
7700000,30.8,-403320.7034915495,305.2800201262595
7710000,30.84,-403945.0094694104,301.82920996587734
7720000,30.88,-404331.0213434505,301.2571095165804
7730000,30.92,-406002.38471215195,301.78893442813734
7740000,30.96,-404010.28242036956,303.03395459704564
7750000,31.0,-403947.44177236245,301.0257860265035
7760000,31.04,-404906.1183317164,303.051327335475
7770000,31.08,-404738.78360488033,298.2056114881442
7780000,31.12,-404894.8048261509,302.3873809221995
7790000,31.16,-403420.19324114756,301.45144420321463
7800000,31.2,-404525.86357438215,304.5431134286195
7810000,31.24,-404372.01854253747,300.9434089875249
7820000,31.28,-404910.8702172546,300.6007017240348
7830000,31.32,-404706.6370142938,303.6442698538486
7840000,31.36,-404488.7995173244,301.29060290418283
7850000,31.4,-404749.17382377014,301.50567531912236
7860000,31.44,-403120.7629408855,300.4793534069579
7870000,31.48,-404909.9777373129,303.9822296122423
7880000,31.52,-404071.21995256376,300.09470115338627
7890000,31.56,-404967.8093627684,301.98973824259514
7900000,31.6,-404756.8612309657,300.250116732308
7910000,31.64,-404361.7938947999,302.84063723293195
7920000,31.68,-404806.65127192927,302.0375002306793
7930000,31.72,-404826.68093771744,300.7480830635628
7940000,31.76,-404642.0015468404,299.7170397314949
7950000,31.8,-404237.70379805076,301.3831531683678
7960000,31.84,-404605.5123339961,305.5502627240489
7970000,31.88,-404655.2394178405,301.963705220144
7980000,31.92,-406306.01898513455,302.9326918784531
7990000,31.96,-404216.03454513825,299.78402650669983
8000000,32.0,-403310.112123406,302.22067045477945
8010000,32.04,-405237.6746993377,302.2594591365278
8020000,32.08,-405244.51607565465,301.4206636756672
8030000,32.12,-404757.57287109504,303.05445755861535
8040000,32.16,-404204.1126625405,300.792636572928
8050000,32.2,-403966.89342130115,302.9975135826526
8060000,32.24,-404224.5829885481,303.3249088379474
8070000,32.28,-404567.24101533694,300.15667957156654
8080000,32.32,-406214.684831182,301.00619604668304
8090000,32.36,-405587.7926258913,299.54336451758735
8100000,32.4,-404617.5754913653,300.92188870343443
8110000,32.44,-404283.0356029768,305.0928849528482
8120000,32.48,-404820.27153742174,302.8150998291448
8130000,32.52,-403979.6344384495,298.5917766829004
8140000,32.56,-404366.06713052513,301.0147259047407
8150000,32.6,-405639.7652005851,300.75369138002264
8160000,32.64,-404507.7667645402,300.77797669455373
8170000,32.68,-405404.3448541281,301.84037442841156
