frame,time_ns,n_hydrogen_bonds
132,5.28,210
133,5.32,200
134,5.36,201
135,5.4,213
136,5.44,196
137,5.48,197
138,5.5200000000000005,200
139,5.5600000000000005,194
140,5.6000000000000005,199
141,5.64,201
142,5.68,216
143,5.72,201
144,5.76,208
145,5.8,194
146,5.84,202
147,5.88,207
148,5.92,201
149,5.96,198
150,6.0,202
151,6.04,206
152,6.08,202
153,6.12,200
154,6.16,214
155,6.2,199
156,6.24,215
157,6.28,203
158,6.32,201
159,6.36,197
160,6.4,220
161,6.44,205
162,6.48,205
163,6.5200000000000005,202
164,6.5600000000000005,203
165,6.6000000000000005,210
166,6.640000000000001,206
167,6.68,208
168,6.72,200
169,6.76,214
170,6.8,201
171,6.84,202
172,6.88,209
173,6.92,200
174,6.96,210
175,7.0,207
176,7.04,211
177,7.08,197
178,7.12,209
179,7.16,197
180,7.2,218
181,7.24,206
182,7.28,215
183,7.32,213
184,7.36,202
185,7.4,213
186,7.44,205
187,7.48,201
188,7.5200000000000005,219
189,7.5600000000000005,202
190,7.6000000000000005,216
191,7.640000000000001,208
192,7.68,203
193,7.72,198
194,7.76,198
195,7.8,215
196,7.84,209
197,7.88,210
198,7.92,202
199,7.96,210
200,8.0,214
201,8.040000000000001,203
202,8.08,212
203,8.120000000000001,211
204,8.16,199
205,8.2,200
206,8.24,208
207,8.28,198
208,8.32,192
209,8.36,203
210,8.4,208
211,8.44,202
212,8.48,195
213,8.52,211
214,8.56,203
215,8.6,195
216,8.64,201
217,8.68,182
218,8.72,192
219,8.76,193
220,8.8,198
221,8.84,200
222,8.88,194
223,8.92,185
224,8.96,208
225,9.0,200
226,9.040000000000001,199
227,9.08,197
228,9.120000000000001,189
229,9.16,189
230,9.200000000000001,191
231,9.24,201
232,9.28,199
233,9.32,197
234,9.36,197
235,9.4,188
236,9.44,198
237,9.48,194
238,9.52,195
239,9.56,189
240,9.6,189
241,9.64,187
242,9.68,201
243,9.72,201
244,9.76,196
245,9.8,193
246,9.84,192
247,9.88,199
248,9.92,206
249,9.96,193
250,10.0,192
251,10.040000000000001,186
252,10.08,189
253,10.120000000000001,211
254,10.16,202
255,10.200000000000001,196
256,10.24,194
257,10.28,198
258,10.32,187
259,10.36,201
260,10.4,203
261,10.44,199
262,10.48,197
263,10.52,192
264,10.56,179
265,10.6,210
266,10.64,183
267,10.68,187
268,10.72,183
269,10.76,201
270,10.8,210
271,10.84,198
272,10.88,199
273,10.92,205
274,10.96,189
275,11.0,201
276,11.040000000000001,203
277,11.08,190
278,11.120000000000001,187
279,11.16,206
280,11.200000000000001,198
281,11.24,195
282,11.28,197
283,11.32,193
284,11.36,202
285,11.4,205
286,11.44,206
287,11.48,194
288,11.52,197
289,11.56,192
290,11.6,200
291,11.64,194
292,11.68,198
293,11.72,188
294,11.76,210
295,11.8,193
296,11.84,187
297,11.88,198
298,11.92,211
299,11.96,206
300,12.0,199
301,12.040000000000001,210
302,12.08,210
303,12.120000000000001,198
304,12.16,202
305,12.200000000000001,203
306,12.24,201
307,12.280000000000001,206
308,12.32,205
309,12.36,202
310,12.4,198
311,12.44,199
312,12.48,185
313,12.52,201
314,12.56,198
315,12.6,181
316,12.64,195
317,12.68,199
318,12.72,198
319,12.76,189
320,12.8,195
321,12.84,198
322,12.88,199
323,12.92,207
324,12.96,195
325,13.0,197
326,13.040000000000001,199
327,13.08,207
328,13.120000000000001,197
329,13.16,194
330,13.200000000000001,188
331,13.24,194
332,13.280000000000001,183
333,13.32,192
334,13.36,191
335,13.4,192
336,13.44,195
337,13.48,191
338,13.52,200
339,13.56,203
340,13.6,204
341,13.64,192
342,13.68,198
343,13.72,194
344,13.76,214
345,13.8,205
346,13.84,199
347,13.88,204
348,13.92,195
349,13.96,204
350,14.0,195
351,14.040000000000001,209
352,14.08,201
353,14.120000000000001,209
354,14.16,207
355,14.200000000000001,222
356,14.24,203
357,14.280000000000001,215
358,14.32,203
359,14.36,205
360,14.4,201
361,14.44,204
362,14.48,215
363,14.52,195
364,14.56,202
365,14.6,204
366,14.64,213
367,14.68,209
368,14.72,200
369,14.76,191
370,14.8,207
371,14.84,200
372,14.88,206
373,14.92,206
374,14.96,200
375,15.0,203
376,15.040000000000001,205
377,15.08,186
378,15.120000000000001,208
379,15.16,198
380,15.200000000000001,207
381,15.24,198
382,15.280000000000001,202
383,15.32,196
384,15.36,208
385,15.4,212
386,15.44,201
387,15.48,200
388,15.52,206
389,15.56,208
390,15.6,206
391,15.64,205
392,15.68,208
393,15.72,197
394,15.76,206
395,15.8,211
396,15.84,195
397,15.88,209
398,15.92,202
399,15.96,204
400,16.0,203
401,16.04,219
402,16.080000000000002,201
403,16.12,206
404,16.16,207
405,16.2,213
406,16.240000000000002,215
