frame,time_ns,rg_nm
0,0.0,2.726638778358494
1,0.04,2.7380203068498243
2,0.08,2.7108431346064785
3,0.12,2.72595984670383
4,0.16,2.718379699382722
5,0.2,2.7327855842199944
6,0.24,2.728910417476852
7,0.28,2.752909198823349
8,0.32,2.741459035384969
9,0.36,2.7460130842816812
10,0.4,2.7388253506337814
11,0.44,2.7442075449788756
12,0.48,2.730634473449911
13,0.52,2.751287210704244
14,0.56,2.7512433205436735
15,0.6,2.7602269376015727
16,0.64,2.744436216711872
17,0.68,2.7315000512334686
18,0.72,2.756757760637383
19,0.76,1.858407900675899
20,0.8,1.856681967674353
21,0.84,1.8597817312355334
22,0.88,1.860781600215001
23,0.92,1.8593926513681374
24,0.96,1.855201077653137
25,1.0,1.8650434670610019
26,1.04,1.8592102927060663
27,1.08,1.8545760909439668
28,1.12,1.8589233607430238
29,1.16,1.8520523529309056
30,1.2,1.8566677747214897
31,1.24,1.8577709429346596
32,1.28,1.8629591823026834
33,1.32,1.859355637083131
34,1.36,1.851304516743713
35,1.4000000000000001,2.778281932105073
36,1.44,2.783561177220209
37,1.48,1.855805316679841
38,1.52,2.770956090782459
39,1.56,2.77025857788955
40,1.6,2.750058916785589
41,1.6400000000000001,2.7801756027039533
42,1.68,2.7686497457338173
43,1.72,2.7769694954104636
44,1.76,2.803419585685922
45,1.8,2.8039728918117803
46,1.84,2.8099700182160148
47,1.8800000000000001,1.86811159011092
48,1.92,1.8660909709343874
49,1.96,1.8605203805392958
50,2.0,1.8564646202917545
51,2.04,1.8565691969286235
52,2.08,1.8607090622240599
53,2.12,1.8591490586960897
54,2.16,1.8624413194918776
55,2.2,1.862727644514876
56,2.24,1.8516756347083752
57,2.2800000000000002,1.8593576175179136
58,2.32,1.8536919373381977
59,2.36,1.8590127070819693
60,2.4,1.8638797949128547
61,2.44,1.859386788081574
62,2.48,1.8594807325882385
63,2.52,1.8694484519859573
64,2.56,1.8594400048777069
65,2.6,1.8624267390511229
66,2.64,1.858964207167739
67,2.68,1.8618251526267224
68,2.72,1.8625701969146136
