frame,time_ns,rmsd_nm
0,0.0,0.0
1,0.04,0.10937202
2,0.08,0.11296637
3,0.12,0.10604568
4,0.16,0.123512834
5,0.2,0.11599717
6,0.24,0.123671144
7,0.28,0.1195251
8,0.32,0.131476
9,0.36,0.12707846
10,0.4,0.12700145
11,0.44,0.13256285
12,0.48,0.12902746
13,0.52,0.13718729
14,0.56,0.14012554
15,0.6,0.13408098
16,0.64,0.13531566
17,0.68,0.1351163
18,0.72,0.13419442
19,0.76,0.13627145
20,0.8,0.13468763
21,0.84,0.1304551
22,0.88,0.13265301
23,0.92,0.13284135
24,0.96,0.12738602
25,1.0,0.12478938
26,1.04,0.12831785
27,1.08,0.13247098
28,1.12,0.13549067
29,1.16,0.13882403
30,1.2,0.13702872
31,1.24,0.13812067
32,1.28,0.14600186
33,1.32,0.14264727
34,1.36,0.14101481
35,1.4000000000000001,0.1414443
36,1.44,0.13881776
37,1.48,0.15460229
38,1.52,0.14698577
39,1.56,0.1512372
40,1.6,0.15272772
41,1.6400000000000001,0.15342504
42,1.68,0.15488327
43,1.72,0.14762333
44,1.76,0.1499814
45,1.8,0.14258324
46,1.84,0.14906248
47,1.8800000000000001,0.14313109
48,1.92,0.14882164
49,1.96,0.14521651
50,2.0,0.13883655
51,2.04,0.13744377
52,2.08,0.14562017
53,2.12,0.1488494
54,2.16,0.15792319
55,2.2,0.1546515
56,2.24,0.14954735
57,2.2800000000000002,0.153711
58,2.32,0.15547587
59,2.36,0.15256393
60,2.4,0.15009151
61,2.44,0.1504604
62,2.48,0.14834172
63,2.52,0.14428233
64,2.56,0.14935243
65,2.6,0.15402608
66,2.64,0.14765573
67,2.68,0.1506135
68,2.72,0.14950374
69,2.7600000000000002,0.14870912
70,2.8000000000000003,0.1414366
71,2.84,0.143583
72,2.88,0.1479499
73,2.92,0.15808694
74,2.96,0.14633799
75,3.0,0.14609712
76,3.04,0.14334357
77,3.08,0.14786024
78,3.12,0.15296951
79,3.16,0.1477308
80,3.2,0.14931895
81,3.24,0.14813054
82,3.2800000000000002,0.14680374
83,3.3200000000000003,0.14785436
84,3.36,0.15515533
85,3.4,0.14964181
86,3.44,0.14678891
87,3.48,0.15145555
88,3.52,0.16059059
89,3.56,0.1614964
90,3.6,0.161007
91,3.64,0.16528976
92,3.68,0.16527793
93,3.72,0.16102591
94,3.7600000000000002,0.17166553
95,3.8000000000000003,0.16861421
96,3.84,0.15680556
97,3.88,0.16356035
98,3.92,0.15897556
99,3.96,0.15841663
100,4.0,0.1673238
101,4.04,0.15717392
102,4.08,0.15315558
103,4.12,0.1567043
104,4.16,0.15090623
105,4.2,0.15445034
106,4.24,0.1588018
107,4.28,0.15495063
108,4.32,0.1549801
109,4.36,0.15015957
110,4.4,0.15193994
111,4.44,0.15492257
112,4.48,0.15430811
113,4.5200000000000005,0.14503376
114,4.5600000000000005,0.14836663
115,4.6000000000000005,0.15242565
116,4.64,0.15063803
117,4.68,0.14722519
118,4.72,0.15487485
119,4.76,0.15649746
120,4.8,0.16049716
121,4.84,0.1675069
122,4.88,0.1592925
123,4.92,0.15624583
124,4.96,0.16536076
125,5.0,0.15869087
126,5.04,0.15523939
127,5.08,0.15411498
128,5.12,0.15459947
129,5.16,0.15631956
130,5.2,0.15560585
131,5.24,0.15820652
132,5.28,0.1571075
133,5.32,0.1498146
134,5.36,0.15521838
135,5.4,0.16213994
136,5.44,0.16076107
137,5.48,0.15588364
138,5.5200000000000005,0.1606136
139,5.5600000000000005,0.16788805
140,5.6000000000000005,0.15542133
141,5.64,0.15858397
142,5.68,0.16178423
143,5.72,0.17205516
144,5.76,0.16893494
145,5.8,0.1673316
146,5.84,0.16880105
147,5.88,0.16317576
148,5.92,0.17082639
149,5.96,0.1694117
150,6.0,0.1791624
151,6.04,0.17239723
152,6.08,0.17287073
153,6.12,0.17155406
154,6.16,0.17756815
155,6.2,0.18130344
156,6.24,0.18865821
157,6.28,0.1831989
158,6.32,0.19328126
159,6.36,0.19492881
160,6.4,0.19629914
161,6.44,0.1932329
162,6.48,0.20723136
163,6.5200000000000005,0.19677699
164,6.5600000000000005,0.18664002
165,6.6000000000000005,0.19376768
166,6.640000000000001,0.201112
167,6.68,0.19640209
168,6.72,0.1985171
169,6.76,0.1906881
170,6.8,0.18339105
171,6.84,0.18272717
172,6.88,0.18509373
173,6.92,0.18117988
174,6.96,0.19774131
175,7.0,0.1866377
176,7.04,0.19147201
177,7.08,0.17846332
178,7.12,0.17562182
179,7.16,0.1742935
180,7.2,0.17740278
181,7.24,0.19727021
182,7.28,0.19016522
183,7.32,0.2080658
184,7.36,0.19581455
185,7.4,0.19837359
186,7.44,0.20218365
187,7.48,0.2011628
188,7.5200000000000005,0.19647403
189,7.5600000000000005,0.20271628
190,7.6000000000000005,0.20258218
191,7.640000000000001,0.20516169
192,7.68,0.19492993
193,7.72,0.19580235
194,7.76,0.20521574
195,7.8,0.20375068
196,7.84,0.20312768
197,7.88,0.20591901
198,7.92,0.19299985
199,7.96,0.19281054
200,8.0,0.18897828
201,8.040000000000001,0.18940346
202,8.08,0.19496448
203,8.120000000000001,0.19231151
204,8.16,0.20221698
205,8.2,0.18326534
206,8.24,0.18795396
207,8.28,0.18510196
208,8.32,0.17648868
209,8.36,0.17944491
210,8.4,0.18063311
211,8.44,0.18337089
212,8.48,0.18064514
213,8.52,0.18423197
214,8.56,0.18987577
215,8.6,0.18373094
216,8.64,0.18654215
217,8.68,0.1761632
218,8.72,0.18078588
219,8.76,0.17183894
220,8.8,0.16441146
221,8.84,0.16390954
222,8.88,0.16989738
223,8.92,0.1687856
224,8.96,0.16369852
225,9.0,0.1682877
226,9.040000000000001,0.1631078
227,9.08,0.1596742
228,9.120000000000001,0.16363609
229,9.16,0.16539758
230,9.200000000000001,0.15968372
231,9.24,0.16511475
232,9.28,0.16553947
233,9.32,0.1683923
234,9.36,0.16810027
235,9.4,0.17677301
236,9.44,0.16804853
237,9.48,0.17157179
238,9.52,0.17527239
239,9.56,0.16767295
240,9.6,0.17246783
241,9.64,0.16895296
242,9.68,0.168502
243,9.72,0.16076513
244,9.76,0.16562088
245,9.8,0.16345663
246,9.84,0.16295178
247,9.88,0.16071644
248,9.92,0.15632233
249,9.96,0.16110285
250,10.0,0.17033443
251,10.040000000000001,0.18303268
252,10.08,0.17750078
253,10.120000000000001,0.17550667
254,10.16,0.17915513
255,10.200000000000001,0.16611369
256,10.24,0.16790746
257,10.28,0.17205136
258,10.32,0.16185543
259,10.36,0.1588278
260,10.4,0.1601853
261,10.44,0.16186081
262,10.48,0.15929388
263,10.52,0.17704582
264,10.56,0.16944635
265,10.6,0.16700518
266,10.64,0.16716392
267,10.68,0.17346707
268,10.72,0.1652924
269,10.76,0.16786732
270,10.8,0.16691794
271,10.84,0.168542
272,10.88,0.16689318
273,10.92,0.16476941
274,10.96,0.1778483
275,11.0,0.16430168
276,11.040000000000001,0.1695246
277,11.08,0.17168707
278,11.120000000000001,0.16991273
279,11.16,0.17247163
280,11.200000000000001,0.17210315
281,11.24,0.16611631
282,11.28,0.1668098
283,11.32,0.16762756
284,11.36,0.16970405
285,11.4,0.16602598
286,11.44,0.16479844
287,11.48,0.1741088
288,11.52,0.17434962
289,11.56,0.17566639
290,11.6,0.1743571
291,11.64,0.17215747
292,11.68,0.16394402
293,11.72,0.17192496
294,11.76,0.16882038
295,11.8,0.16668594
296,11.84,0.17653549
297,11.88,0.17291349
298,11.92,0.17771867
299,11.96,0.17465112
300,12.0,0.17752162
301,12.040000000000001,0.17577279
302,12.08,0.17780428
303,12.120000000000001,0.16897097
