frame,time_ns,rg_nm
0,0.0,1.8510170950566018
1,0.04,1.847207708058459
2,0.08,1.8489231226004512
3,0.12,1.8589511540677313
4,0.16,1.8497597750855113
5,0.2,1.8508722106214923
6,0.24,1.8460156658755549
7,0.28,1.8537061410397226
8,0.32,1.8541085859498434
9,0.36,1.8521420714035757
10,0.4,1.8448281245897746
11,0.44,1.8477401746546418
12,0.48,1.8540606731040046
13,0.52,1.8540309817476586
14,0.56,1.8528552300972838
15,0.6,1.8502549937529376
16,0.64,1.8640206367369634
17,0.68,1.8514126370254722
18,0.72,1.8596722374914134
19,0.76,1.84912755164348
20,0.8,1.847375737327006
21,0.84,1.8492035477696747
22,0.88,1.8542517742076299
23,0.92,1.8504205877320088
24,0.96,1.8535445492097018
25,1.0,1.85030218465221
26,1.04,1.8446517168279002
27,1.08,1.841938204266805
28,1.12,1.8485910873513016
29,1.16,1.8475208916769676
30,1.2,1.8405192691281649
31,1.24,1.8453026480064414
32,1.28,1.847067527095978
33,1.32,1.8438402878256468
34,1.36,1.8478629888391553
35,1.4000000000000001,1.8480924355161519
36,1.44,1.840848015892164
37,1.48,1.8545236633078594
38,1.52,1.847203025971015
39,1.56,1.847889433906233
40,1.6,1.855289939406304
41,1.6400000000000001,1.8474593422382415
42,1.68,1.8457652346971702
43,1.72,1.843359308705052
44,1.76,1.8423504309126661
45,1.8,1.8505144115998284
46,1.84,1.8503011033162582
47,1.8800000000000001,1.8442494304622952
48,1.92,1.854982441678666
49,1.96,1.854986974812479
50,2.0,1.8498128537949234
51,2.04,1.8464276721278488
52,2.08,1.8389683922351905
53,2.12,1.8418292485453887
54,2.16,1.8495171963724573
55,2.2,1.8493624564655864
56,2.24,1.8430958368250843
57,2.2800000000000002,1.8539471224887039
58,2.32,1.8490017630550237
59,2.36,1.8407954459564944
60,2.4,1.8488536904677997
61,2.44,1.8379211287390431
62,2.48,1.846399611722174
63,2.52,1.8528114392499033
64,2.56,1.845420308854673
65,2.6,1.8451313323467946
66,2.64,1.8398627571555062
67,2.68,1.8464984521980063
68,2.72,1.8419868039604281
69,2.7600000000000002,1.846012637245337
70,2.8000000000000003,1.8389022775961532
71,2.84,1.8425005468639528
72,2.88,1.842951206771717
