step,time_ns,potential_energy_kj_mol,temperature_k
4650000,18.6,-404997.0393729543,300.1455411942252
4660000,18.64,-404294.5588182362,300.737179452957
4670000,18.68,-405163.42288627103,300.5944934481396
4680000,18.72,-403409.9952315951,302.2548681425885
4690000,18.76,-402609.0497326299,302.6292428301824
4700000,18.8,-405780.45759027614,302.27516242261555
4710000,18.84,-405088.47591825505,305.05224422240843
4720000,18.88,-403792.707717611,302.38503325484425
4730000,18.92,-405385.826004714,300.21130196536683
4740000,18.96,-404157.49700268917,303.89051407422807
4750000,19.0,-404676.4420730127,304.685616837087
4760000,19.04,-404772.7173001261,299.84454415408123
4770000,19.08,-403994.1592331354,299.35818573363883
4780000,19.12,-404934.0308001903,301.37543195128814
4790000,19.16,-404301.61740841763,301.34960761037973
4800000,19.2,-404629.01081856014,300.6752271199696
4810000,19.24,-404129.2489196204,302.95509905909995
4820000,19.28,-404211.0740839499,303.66988551321435
4830000,19.32,-404794.66661494295,301.2692652164423
4840000,19.36,-404940.81484413333,302.9773758137826
4850000,19.4,-403308.8321864973,304.9041846678667
4860000,19.44,-403561.8687240619,303.02944185868483
4870000,19.48,-403515.29613576573,300.8164262687952
4880000,19.52,-403979.21988213714,298.68161408703037
4890000,19.56,-404433.13612047257,303.8008853516408
4900000,19.6,-404585.2026212325,300.1934075230808
4910000,19.64,-404191.57928759325,298.8754270698079
4920000,19.68,-405400.422308167,303.3282738278234
4930000,19.72,-405061.4864954001,298.9542826077536
4940000,19.76,-404507.33673217776,299.18271064142556
4950000,19.8,-404930.42847664654,301.9883818125676
4960000,19.84,-405253.3657683891,301.3355737766335
4970000,19.88,-404513.85611337377,300.7805852138374
4980000,19.92,-404092.0273567564,305.3950558266699
4990000,19.96,-404167.41042899434,304.47367464528793
5000000,20.0,-405046.12123189797,303.22750672789476
5010000,20.04,-404870.8125373863,301.95608834383563
5020000,20.08,-404372.9730810623,300.31887730062584
5030000,20.12,-403808.5753813754,301.3976304503923
5040000,20.16,-404687.48354350566,302.6146872925795
5050000,20.2,-405080.9654499695,303.91863391210615
5060000,20.24,-403963.20316926274,302.4356646141405
5070000,20.28,-403720.8552973217,301.6526132103721
5080000,20.32,-403915.9416264761,299.9848303211576
5090000,20.36,-404988.28033014154,302.2023064790223
5100000,20.4,-404736.4234419137,300.9832671621795
5110000,20.44,-404215.2779463816,303.07336932342207
5120000,20.48,-404317.3261844041,300.59600638932415
5130000,20.52,-404473.3024883354,301.9699134960391
5140000,20.56,-404979.1839395757,302.9594813714965
5150000,20.6,-403647.74767665565,300.67577490901914
5160000,20.64,-403883.2906990163,301.8443393777227
5170000,20.68,-403396.26873032073,301.6819068819279
5180000,20.72,-404538.71694284026,302.013893131162
5190000,20.76,-404517.44494363246,300.73410140020223
5200000,20.8,-404825.90303578647,304.7912096976905
5210000,20.84,-404201.0387740482,303.3902522460037
5220000,20.88,-403644.6924292231,301.12702265990316
5230000,20.92,-404101.315635198,302.93490911984424
5240000,20.96,-402998.2854824979,301.4721036759414
5250000,21.0,-404825.563451743,300.95186059000395
5260000,21.04,-405739.1627170474,303.155224658544
5270000,21.08,-403448.1708538546,300.1233426951211
5280000,21.12,-404978.88285180763,303.37791394979183
5290000,21.16,-404394.3725385512,300.8586321108052
5300000,21.2,-405042.23424585094,304.2431858813818
5310000,21.24,-403994.14821092994,302.6652664814901
5320000,21.28,-404292.79915770655,297.7875180173557
5330000,21.32,-403531.1002962929,301.92562083860224
5340000,21.36,-404882.6513919537,301.27969929357704
5350000,21.4,-402935.00929317856,302.98123642232247
5360000,21.44,-405042.73287463305,301.093477101915
5370000,21.48,-404320.4473208615,303.31977005495855
5380000,21.52,-405556.1990687975,301.2477710175448
5390000,21.56,-404530.21256850986,303.25888721487746
5400000,21.6,-404728.1608979872,304.1270285176795
5410000,21.64,-404502.7310168387,302.458593498644
5420000,21.68,-405138.8250658575,303.2705212108827
5430000,21.72,-403533.91805614997,302.13354591070447
5440000,21.76,-404535.1958705159,299.83804894106487
5450000,21.8,-402983.4196699073,303.8846970762255
5460000,21.84,-404604.2376360686,300.9792500424826
5470000,21.88,-404124.1622853584,299.866951334728
5480000,21.92,-404417.2482544589,301.254292315754
5490000,21.96,-403585.32046982413,301.9586968631193
5500000,22.0,-404966.5673974345,299.5798316171732
5510000,22.04,-404356.1245527824,300.4746319870544
5520000,22.08,-405278.802688034,300.31908598216853
5530000,22.12,-404144.8005890348,304.20658835583174
5540000,22.16,-404150.0909773414,302.83834173596233
5550000,22.2,-403625.930989519,303.67635464103785
5560000,22.24,-404732.0437520717,304.79290523522485
5570000,22.28,-403909.344041941,300.25627283781745
5580000,22.32,-404420.99079383234,302.1877770266122
5590000,22.36,-403309.217667473,302.7124545953319
5600000,22.4,-405751.5147758103,300.6443683368436
5610000,22.44,-404344.55989383254,297.4836776911925
5620000,22.48,-404328.00524691236,301.0016833083223
5630000,22.52,-404781.00858549075,302.56397767770477
5640000,22.56,-405069.1666211507,301.0406545864205
5650000,22.6,-404458.31359968847,301.2158427415125
5660000,22.64,-403908.9452470918,303.80563285673713
5670000,22.68,-404074.90434716037,305.9055430504863
5680000,22.72,-403898.71771191736,303.86155951017923
5690000,22.76,-404817.97431443725,300.9392875270566
5700000,22.8,-405188.9163873689,302.44508136875453
5710000,22.84,-403362.38382310537,303.606472409428
5720000,22.88,-404073.16548389103,301.03241166548406
5730000,22.92,-404799.6483489217,299.7805571760525
5740000,22.96,-404568.1655491013,298.1113396012319
5750000,23.0,-404623.55696592317,301.33865182938825
5760000,23.04,-404904.3392570326,301.3488772249803
5770000,23.08,-405318.903430186,298.6872484886831
5780000,23.12,-404094.54344063345,298.88265266822367
5790000,23.16,-404075.4943862788,302.72894043720476
5800000,23.2,-405089.4606146326,300.6605150712096
5810000,23.24,-404484.51763381204,300.52309827534526
5820000,23.28,-404681.9211841412,299.1058114929426
5830000,23.32,-404833.07939173933,302.6641448181981
5840000,23.36,-405916.6208021506,300.16403559594653
5850000,23.4,-404673.22214602656,298.9073553458402
5860000,23.44,-404395.65140082035,302.0265966200735
5870000,23.48,-404214.06687590154,302.30688201710507
5880000,23.52,-405411.9935948637,301.80281175072656
5890000,23.56,-405105.51854213,303.5696140319496
5900000,23.6,-403816.1548264588,302.3447055467185
5910000,23.64,-404643.7087162123,303.122931189812
5920000,23.68,-404459.1474964309,304.4005317645735
5930000,23.72,-405295.4598563169,303.73958514847425
5940000,23.76,-404800.74265271705,300.2624811137126
5950000,23.8,-405049.3607695245,300.3060173005573
5960000,23.84,-404945.34794295975,302.0256314679386
5970000,23.88,-403936.8590585028,301.1274661081814
5980000,23.92,-406041.12711802777,303.36701033918604
5990000,23.96,-404550.2134432751,300.4862398978668
6000000,24.0,-404643.0180053017,300.7988187636304
6010000,24.04,-404765.4929201226,302.5641341888618
6020000,24.08,-404237.2520997918,301.6040164961172
6030000,24.12,-404257.7461876669,301.8379224202848
6040000,24.16,-405115.1258135699,303.06789143292633
6050000,24.2,-403413.4266001091,302.40365808252966
6060000,24.24,-405019.53668285604,303.9554922895846
6070000,24.28,-404857.1936739867,302.2799360129047
6080000,24.32,-405049.33726049494,303.0683087960117
6090000,24.36,-404708.7896671011,302.15540530230174
6100000,24.4,-402876.13147067325,303.578978616178
6110000,24.44,-404866.4853405901,302.2297220166938
6120000,24.48,-405253.17764245765,301.0924336942016
6130000,24.52,-404491.32120539574,301.035933166517
6140000,24.56,-403947.72542201914,303.83263103132316
6150000,24.6,-404631.43836892257,300.887430163697
6160000,24.64,-404754.3508119676,300.36632626639596
6170000,24.68,-403981.56080819597,301.33886051093094
6180000,24.72,-403787.3117583259,302.7184802748772
6190000,24.76,-404094.71178772906,302.6685271305947
6200000,24.8,-404698.48634401034,300.89123860185117
6210000,24.84,-405359.2278974659,301.6877238799305
6220000,24.88,-404252.35967277037,300.92859259799354
6230000,24.92,-404154.48032888956,298.60095867077894
6240000,24.96,-404818.73618516256,299.0124786729725
6250000,25.0,-405655.1160389581,299.90881806923113
6260000,25.04,-403497.7023123603,301.24667543944565
6270000,25.08,-404224.8118474749,299.9950557167496
6280000,25.12,-404496.41016954416,303.5391465267162
6290000,25.16,-403480.63921827334,300.6908782356716
6300000,25.2,-404645.8872278016,302.4355863585619
6310000,25.24,-403429.6501441719,302.1521968235828
6320000,25.28,-404570.9451330118,300.8978381556389
6330000,25.32,-405407.1309292475,300.77489864179904
6340000,25.36,-404208.59647805174,302.91205849091915
6350000,25.4,-403559.15053343796,303.3307780063357
6360000,25.44,-404262.8620539226,301.29728071354907
6370000,25.48,-404992.0300330138,299.1762154284092
6380000,25.52,-405737.85551105486,300.6307518661828
6390000,25.56,-403779.1700948742,300.67595750536896
6400000,25.6,-404379.22437936417,303.6688421055008
6410000,25.64,-404798.2782165592,300.6194830628773
6420000,25.68,-405153.4572225665,300.9199323139717
6430000,25.72,-404433.8748670416,300.7926887433137
6440000,25.76,-404521.9106438372,301.58567860555286
6450000,25.8,-403413.82010084623,301.5747749949471
6460000,25.84,-404830.4507956442,302.7715636423001
6470000,25.88,-406050.1189138582,302.2915960941027
6480000,25.92,-405300.77537247026,305.58732978307
6490000,25.96,-405071.8044171473,303.37126222561847
6500000,26.0,-403617.10434605554,299.5742233007133
6510000,26.04,-405514.2115099339,302.5482483064241
6520000,26.08,-404967.9519247676,300.6388382759622
6530000,26.12,-404156.08290204196,300.6062839553019
6540000,26.16,-404772.81343985815,301.15986391768473
6550000,26.2,-404913.5781788307,300.80865288132986
6560000,26.24,-404332.95201319805,301.02041247677914
6570000,26.28,-403133.2460980052,302.06616785760696
6580000,26.32,-405048.524162055,300.05137364808434
6590000,26.36,-404620.9490673612,301.9929206361212
6600000,26.4,-405413.8004607104,302.1117908598786
6610000,26.44,-403361.0287048577,301.1119193332507
6620000,26.48,-404618.86878098384,303.680006568035
6630000,26.52,-403334.46034307615,300.461432879479
6640000,26.56,-404184.34661684185,302.4901565819766
6650000,26.6,-404420.66633864655,302.55560433080416
6660000,26.64,-404160.44814756536,302.35409621613974
6670000,26.68,-404522.46887252224,301.94106327276165
6680000,26.72,-403912.20017817756,304.3012515206366
6690000,26.76,-404545.9038871182,304.708963084676
6700000,26.8,-404181.73693350446,303.9087215388282
6710000,26.84,-403182.9781234476,301.4567134121677
6720000,26.88,-405083.56247162167,300.82190415929097
6730000,26.92,-403825.0958010412,301.863955442736
6740000,26.96,-403652.73454866,303.82024056472574
6750000,27.0,-403609.5389589078,300.1442108493905
6760000,27.04,-404179.20540440385,300.4867094313379
6770000,27.08,-405754.56982569,301.3840400649243
6780000,27.12,-403601.5132009741,299.38964447620003
6790000,27.16,-403495.9548425742,300.14444561612606
6800000,27.2,-404000.3941737092,301.2718215653403
6810000,27.24,-403829.7836620542,302.12637248267436
6820000,27.28,-402899.2147582022,304.06930198593165
6830000,27.32,-405253.65322817303,303.258000318321
6840000,27.36,-404530.6288242203,303.7432892458571
6850000,27.4,-404588.92397656967,301.18271454660976
6860000,27.44,-403564.44563932205,301.21516452649877
6870000,27.48,-404775.1337520764,300.33092865971645
6880000,27.52,-403806.2233847121,304.45405858027465
6890000,27.56,-405015.2499654379,300.01287190345715
6900000,27.6,-403250.0803499564,300.9181063504731
6910000,27.64,-405134.45525928214,301.9868167009974
6920000,27.68,-404169.4590669561,303.7284728563258
6930000,27.72,-404657.4352093502,304.7162147682846
6940000,27.76,-405439.6262685554,304.7088848290975
6950000,27.8,-405484.53697724384,301.85459085850755
6960000,27.84,-404460.60672967485,300.81345255681185
6970000,27.88,-403728.4955448967,301.8705289113309
6980000,27.92,-403559.80733751645,302.4261956891407
6990000,27.96,-404904.9895247752,305.81072337452446
7000000,28.0,-404818.3940367135,302.79780534629396
7010000,28.04,-404354.7867524356,301.22682460769687
7020000,28.08,-404755.6282703064,302.728262222191
7030000,28.12,-404787.2937009712,303.49227143518846
7040000,28.16,-404724.2304114117,302.38868518184137
7050000,28.2,-404417.9643546839,300.8289471613569
7060000,28.24,-404582.1957955789,303.60352478263746
7070000,28.28,-404304.80204523564,300.2156842777634
7080000,28.32,-404538.7576830881,302.5015818964391
7090000,28.36,-404870.1978806176,305.66892426626356
7100000,28.4,-405028.3404080407,301.15769884667924
7110000,28.44,-404706.79613717995,302.7010292808694
7120000,28.48,-404439.9150498174,303.5611102590848
7130000,28.52,-404160.87128434866,303.4580998325722
7140000,28.56,-403423.8543957232,303.42311958897807
7150000,28.6,-405211.9142400401,302.5931148381035
7160000,28.64,-406484.08587631467,302.23833013033
7170000,28.68,-404574.00358183985,299.87475080738625
7180000,28.72,-404707.507519664,299.5223659373537
7190000,28.76,-404169.989011558,302.6147133777724
7200000,28.8,-404282.5096638235,300.71709385447264
7210000,28.84,-404243.1991942888,301.48399852387496
7220000,28.88,-403655.90303682,303.09319406997804
7230000,28.92,-404493.64608209394,302.62689516282717
7240000,28.96,-403415.6806692914,302.3019780008518
7250000,29.0,-403485.6807182403,301.6178677335135
7260000,29.04,-405141.2744179112,300.11927340503854
7270000,29.08,-404151.2607923576,302.45796745401594
7280000,29.12,-404257.97474729386,299.99453401289287
7290000,29.16,-405270.8319494331,302.78356283100504
7300000,29.2,-404680.3536505683,301.2942809163728
7310000,29.24,-402704.94387240894,300.1233426951211
7320000,29.28,-405018.68332391884,302.3097513883172
7330000,29.32,-404248.67736881133,301.50121475114724
7340000,29.36,-405103.76915067225,301.89426643681236
7350000,29.4,-404266.743751606,303.0369804794147
7360000,29.44,-405022.07952719275,304.7477778516172
7370000,29.48,-404550.50190358143,304.24459448179505
7380000,29.52,-403872.6186269778,302.3972932954775
7390000,29.56,-405554.7023579362,299.4662566875617
7400000,29.6,-403872.1801380918,300.1800519043483
7410000,29.64,-403874.489095293,303.07130859318795
7420000,29.68,-404609.720516023,302.1776559717915
7430000,29.72,-404450.18302852195,299.1419394850216
7440000,29.76,-404414.51544543914,300.5545048475208
7450000,29.8,-405061.0132028884,299.4951590812249
7460000,29.84,-405286.0466959027,300.38307296019724
7470000,29.88,-404654.9857554068,299.41732086579987
7480000,29.92,-405740.6584106125,300.75924752609694
7490000,29.96,-405434.2961873417,303.84147391169483
7500000,30.0,-404241.9135143466,300.27080229022755
7510000,30.04,-403210.80422144406,301.44400992325615
7520000,30.08,-403652.4490059612,300.03214886096356
7530000,30.12,-404160.7079514065,303.19247431391494
7540000,30.16,-404816.56831749715,303.1904918392593
7550000,30.2,-405567.0282021547,301.48024225610646
7560000,30.24,-404410.7700302163,300.1955465088934
7570000,30.28,-403830.34276323393,302.400736540932
7580000,30.32,-404461.2574389777,299.15018240595805
7590000,30.36,-404311.1445202911,300.7404140168687
7600000,30.4,-404017.2577148662,302.52323260649365
7610000,30.44,-405306.66710203,300.3728214794124
7620000,30.48,-405244.96694817906,301.0066134097684
7630000,30.52,-403852.4603422738,304.87186511394185
7640000,30.56,-404734.5050712954,301.66336030982086
7650000,30.6,-403960.72550902655,301.2492839587293
7660000,30.64,-404273.20700836205,301.65670858564755
7670000,30.68,-404215.4713608343,300.4017238730756
7680000,30.72,-402916.70560034947,302.7756329323826
7690000,30.76,-405422.2391962167,301.31908793476066
7700000,30.8,-404446.6003860771,303.4810808874615
7710000,30.84,-404445.4857533339,300.3420670370578
7720000,30.88,-404873.3050063946,298.56313514116556
7730000,30.92,-404161.41620571073,304.0469208904776
7740000,30.96,-405540.18282101094,301.26629150445893
7750000,31.0,-403796.4689068787,300.9377745858721
7760000,31.04,-404586.2387125979,302.5541435600053
7770000,31.08,-404548.9074623049,300.56355640943514
7780000,31.12,-405110.5225560048,300.3798644814783
7790000,31.16,-404533.1157766178,301.6697772672587
7800000,31.2,-402884.4406871393,301.7074964561008
7810000,31.24,-404193.91310485126,300.855475802472
7820000,31.28,-404134.47625486855,305.06257395877185
7830000,31.32,-405200.9217870638,301.3478338172668
7840000,31.36,-403645.7045952296,304.9528596377002
7850000,31.4,-404444.4176059072,302.02448371945377
7860000,31.44,-403967.8668113528,303.5160350458628
7870000,31.48,-404269.9517080621,304.3071728594105
7880000,31.52,-404184.11330074305,300.6592368967606
7890000,31.56,-403998.7251510143,303.919938171748
7900000,31.6,-405262.97415922047,299.9577017206073
7910000,31.64,-403812.65191284404,302.05622939913616
7920000,31.68,-404605.4939697692,299.5466512518848
7930000,31.72,-405421.4359467593,300.5247938128797
7940000,31.76,-405596.8577865774,298.81381384432734
7950000,31.8,-404386.0677614659,301.84204388075307
7960000,31.84,-404285.1365136581,300.52255048629564
7970000,31.88,-405887.3073846083,304.0202618233984
7980000,31.92,-404536.93937130854,298.8919129116808
7990000,31.96,-404566.40730249556,299.9500326739133
8000000,32.0,-404897.5787865042,302.94080437342535
