frame,time_ns,rg_nm
0,0.0,2.7238768042582127
1,0.04,2.7246642241100942
2,0.08,2.7279360537464514
3,0.12,2.7288287370047444
4,0.16,2.728058345516366
5,0.2,2.734387465246297
6,0.24,2.7350212943256347
7,0.28,2.7420727071557933
8,0.32,2.746173446255195
9,0.36,2.753380134031793
10,0.4,2.7571810727025823
11,0.44,2.7854173260161255
12,0.48,2.7707073336928065
13,0.52,2.770242748410016
14,0.56,2.7860067105240756
15,0.6,2.7810320239418966
16,0.64,2.7840720267793144
17,0.68,2.769614417615593
18,0.72,2.770181924280677
19,0.76,2.771721621720667
20,0.8,2.7627881024413066
21,0.84,2.731920350420712
22,0.88,2.7297042470318567
23,0.92,2.7291626924914
24,0.96,2.731730484094691
25,1.0,2.736058516198226
26,1.04,2.7246511996830836
27,1.08,2.7266539637452762
28,1.12,2.7476669842803356
29,1.16,2.72676406843198
30,1.2,2.7377368994708062
31,1.24,2.751413930794268
32,1.28,2.7432191545988114
33,1.32,2.758192750083448
34,1.36,2.7462280162504604
35,1.4000000000000001,2.727563751729189
36,1.44,2.73410228323234
37,1.48,2.732415486088343
38,1.52,2.722041347996237
39,1.56,2.7214318865964437
40,1.6,2.7263643920388927
41,1.6400000000000001,2.718718494856714
42,1.68,2.708560533955661
43,1.72,2.7182345155725662
44,1.76,2.7236624914406358
45,1.8,2.7312382221839075
46,1.84,2.7460461581466804
47,1.8800000000000001,2.7386112645996814
48,1.92,2.7317536735620593
49,1.96,2.7527895989480577
50,2.0,2.7450949929121125
51,2.04,1.8941709247660332
52,2.08,2.7467667642580236
53,2.12,2.772337640108842
54,2.16,2.757291802862849
55,2.2,2.7646823062498345
56,2.24,2.7929511779665055
57,2.2800000000000002,2.7773543381601704
58,2.32,2.798681143335544
59,2.36,2.809169810828106
60,2.4,2.7968348223726274
61,2.44,2.782093084883268
62,2.48,2.775979927378675
63,2.52,2.783367776499768
64,2.56,2.7849547528229315
65,2.6,2.7782718368504953
66,2.64,2.801523158138146
67,2.68,2.782780758955171
68,2.72,2.7679960098875944
69,2.7600000000000002,2.755307537557941
70,2.8000000000000003,2.756644235858581
71,2.84,2.756207614716771
72,2.88,2.747485394986557
73,2.92,2.7374255090772723
74,2.96,2.7392659278543845
75,3.0,2.7448334190134545
76,3.04,2.765948475395343
77,3.08,2.7740109472706553
78,3.12,2.781171934219306
79,3.16,2.7604352714794325
80,3.2,2.755157563026922
81,3.24,2.745654264905571
82,3.2800000000000002,2.759618809266465
83,3.3200000000000003,2.7413493543775926
84,3.36,2.7552388362490845
85,3.4,2.733954505008309
86,3.44,2.736739170307731
87,3.48,2.7283991169059236
88,3.52,2.7125135076441804
89,3.56,2.735243218316543
90,3.6,1.8869160895859185
91,3.64,1.8793353288778132
92,3.68,2.7062207473887914
93,3.72,1.8905339311357403
94,3.7600000000000002,2.6979415467991816
95,3.8000000000000003,2.7153413342219053
96,3.84,2.7163981288523398
97,3.88,2.7178326047831733
98,3.92,2.7152516779465348
99,3.96,2.703718716733177
100,4.0,2.713418424141385
101,4.04,2.7110686220120823
102,4.08,2.7011738804728957
103,4.12,2.6995567073701583
104,4.16,2.7077170822199084
