frame,time_ns,rmsd_nm
0,0.0,0.0
1,0.04,0.10541508
2,0.08,0.12238107
3,0.12,0.14524639
4,0.16,0.13062319
5,0.2,0.16748759
6,0.24,0.15553379
7,0.28,0.16379005
8,0.32,0.18133572
9,0.36,0.20483668
10,0.4,0.21230415
11,0.44,0.45921162
12,0.48,0.2240591
13,0.52,0.24162568
14,0.56,0.26212445
15,0.6,0.27331126
16,0.64,0.25632614
17,0.68,0.224752
18,0.72,0.21517362
19,0.76,0.20215386
20,0.8,0.1972705
21,0.84,0.15548936
22,0.88,0.17720132
23,0.92,0.15139088
24,0.96,0.15942837
25,1.0,0.14443529
26,1.04,0.153189
27,1.08,0.15830825
28,1.12,0.15356635
29,1.16,0.16820297
30,1.2,0.16693999
31,1.24,0.19918357
32,1.28,0.23136543
33,1.32,0.25081414
34,1.36,0.18143572
35,1.4000000000000001,0.20332132
36,1.44,0.18993972
37,1.48,0.20044594
38,1.52,0.20198713
39,1.56,0.1856294
40,1.6,0.22006008
41,1.6400000000000001,0.20639533
42,1.68,0.20454971
43,1.72,0.24797736
44,1.76,0.21729492
45,1.8,0.19467422
46,1.84,0.19633117
47,1.8800000000000001,0.19190337
48,1.92,0.26800683
49,1.96,0.31130078
50,2.0,0.33878306
51,2.04,2.5365045
52,2.08,0.36083752
53,2.12,0.39407435
54,2.16,0.36483485
55,2.2,0.3751267
56,2.24,0.43678862
57,2.2800000000000002,0.41954905
58,2.32,0.47514844
59,2.36,0.49854666
60,2.4,0.48871186
61,2.44,0.45991838
62,2.48,0.46629027
63,2.52,0.4491368
64,2.56,0.51115376
65,2.6,0.5265228
66,2.64,0.5544724
67,2.68,0.51373124
68,2.72,0.487698
69,2.7600000000000002,0.41015804
70,2.8000000000000003,0.4048287
71,2.84,0.36814415
72,2.88,0.3348462
73,2.92,0.28325996
74,2.96,0.266186
75,3.0,0.24248219
76,3.04,0.29621428
77,3.08,0.32893273
78,3.12,0.3338981
79,3.16,0.31959006
80,3.2,0.27995935
81,3.24,0.32445347
82,3.2800000000000002,0.35496765
83,3.3200000000000003,0.37170526
84,3.36,0.41429046
85,3.4,0.3813252
86,3.44,0.3462058
87,3.48,0.29486686
88,3.52,0.28193945
89,3.56,0.34977543
90,3.6,2.5299032
91,3.64,2.5350487
92,3.68,0.35457078
93,3.72,2.529999
94,3.7600000000000002,0.35381228
95,3.8000000000000003,0.32715
96,3.84,0.36790004
97,3.88,0.35081115
98,3.92,0.387458
99,3.96,0.35199112
100,4.0,0.38090813
101,4.04,0.34755057
102,4.08,0.3971466
103,4.12,0.36817935
104,4.16,0.2983153
105,4.2,0.33552402
106,4.24,0.33842078
107,4.28,0.33790478
108,4.32,0.34380716
109,4.36,0.38757393
110,4.4,2.532646
111,4.44,0.3750576
112,4.48,0.3490189
113,4.5200000000000005,0.32312757
114,4.5600000000000005,0.3038782
115,4.6000000000000005,0.27016413
116,4.64,0.32866475
117,4.68,0.34944433
118,4.72,2.5206516
119,4.76,2.5221486
120,4.8,2.5304725
121,4.84,2.5341775
122,4.88,0.4142717
123,4.92,0.43341747
124,4.96,0.45587745
125,5.0,0.42287138
126,5.04,0.41026124
127,5.08,0.48200026
128,5.12,0.52360916
129,5.16,0.54750204
130,5.2,0.56416833
131,5.24,0.58485925
132,5.28,0.5661569
133,5.32,2.5426514
134,5.36,0.6255084
135,5.4,0.6220283
136,5.44,0.6435319
137,5.48,2.5335407
138,5.5200000000000005,2.539942
139,5.5600000000000005,2.5419974
140,5.6000000000000005,1.7897484
141,5.64,1.8121744
142,5.68,2.5349393
143,5.72,1.8775506
144,5.76,1.8585291
145,5.8,1.85119
146,5.84,1.847937
147,5.88,1.8721298
148,5.92,1.716071
149,5.96,1.8780037
150,6.0,1.8410295
151,6.04,1.7827855
152,6.08,1.7645447
153,6.12,1.7554622
154,6.16,1.7436033
155,6.2,1.7602109
156,6.24,1.7184498
157,6.28,1.7257338
158,6.32,1.7277919
159,6.36,1.7104243
160,6.4,1.7045771
161,6.44,1.729784
162,6.48,1.6910826
163,6.5200000000000005,1.6949079
164,6.5600000000000005,1.6441536
165,6.6000000000000005,1.5722733
166,6.640000000000001,1.5414096
167,6.68,1.5228182
168,6.72,1.4758685
169,6.76,1.5276634
170,6.8,1.5326449
171,6.84,1.5472654
172,6.88,1.5481629
173,6.92,1.5318145
174,6.96,1.5042164
175,7.0,1.4477131
176,7.04,1.4762957
177,7.08,1.5256128
178,7.12,1.5308764
179,7.16,1.5513695
180,7.2,1.5769653
181,7.24,1.6058595
182,7.28,1.5781192
183,7.32,1.5985789
184,7.36,1.5784715
185,7.4,1.5675956
186,7.44,1.5888633
187,7.48,1.5810498
188,7.5200000000000005,1.5355617
189,7.5600000000000005,1.5834863
190,7.6000000000000005,1.5734831
191,7.640000000000001,1.5692898
192,7.68,1.5466964
193,7.72,1.565972
194,7.76,1.5853008
195,7.8,1.5852239
196,7.84,1.5715022
197,7.88,1.5980557
198,7.92,1.6107762
199,7.96,1.6235551
200,8.0,1.6485966
201,8.040000000000001,1.611365
202,8.08,1.5990171
203,8.120000000000001,1.6197724
204,8.16,1.6452838
205,8.2,1.6424325
206,8.24,1.6017909
207,8.28,1.6240423
208,8.32,1.5862944
209,8.36,1.623753
210,8.4,1.5995033
211,8.44,1.5570787
212,8.48,1.5297096
213,8.52,1.5692486
214,8.56,1.5827639
215,8.6,1.5857835
216,8.64,1.5817883
217,8.68,1.587505
218,8.72,1.4994252
219,8.76,1.4869169
220,8.8,1.4992661
221,8.84,1.5775043
222,8.88,1.4924484
223,8.92,1.5787003
224,8.96,1.4603957
225,9.0,1.4781564
226,9.040000000000001,1.4627061
227,9.08,1.4698551
228,9.120000000000001,1.533903
229,9.16,1.5578862
230,9.200000000000001,1.575729
231,9.24,1.5758091
232,9.28,1.5931194
233,9.32,1.5560099
234,9.36,1.4854388
235,9.4,1.5034043
236,9.44,1.4743001
237,9.48,1.4854138
238,9.52,1.4456884
239,9.56,1.4679133
240,9.6,1.4320688
241,9.64,1.4026314
242,9.68,1.3957512
243,9.72,1.3793875
244,9.76,1.350772
245,9.8,1.3536028
246,9.84,1.3815627
247,9.88,1.4053897
248,9.92,1.399106
249,9.96,1.4040946
250,10.0,1.3754667
251,10.040000000000001,1.3595737
252,10.08,1.2952769
253,10.120000000000001,1.2909982
254,10.16,1.2723571
255,10.200000000000001,1.2862159
256,10.24,1.2732353
257,10.28,1.2883344
258,10.32,1.3409976
259,10.36,1.3276509
260,10.4,1.3727101
261,10.44,1.3349966
262,10.48,1.2926285
263,10.52,1.288689
264,10.56,1.2740173
265,10.6,1.2710686
266,10.64,1.2994742
267,10.68,1.2745298
268,10.72,1.2270632
269,10.76,1.2037898
270,10.8,1.197537
271,10.84,1.2231901
272,10.88,1.2593373
273,10.92,1.2303295
274,10.96,1.2432133
275,11.0,1.4551413
276,11.040000000000001,1.4514312
277,11.08,1.4593916
