frame,time_ns,rg_nm
0,0.0,1.8824054769196201
1,0.04,1.882595803170952
2,0.08,1.8823730981628235
3,0.12,1.8838888503148652
4,0.16,1.8812212800885333
5,0.2,1.8823912566445593
6,0.24,1.8868394716172132
7,0.28,1.8794434015977137
8,0.32,1.882122526584986
9,0.36,1.8745482630754402
10,0.4,1.882592655902118
11,0.44,1.8831498069681922
12,0.48,1.8776383192738315
13,0.52,1.8781901724024361
14,0.56,1.8829457788917359
15,0.6,1.8842471984080829
16,0.64,1.8752704114722094
17,0.68,1.8751997049802973
18,0.72,1.887374086774728
19,0.76,1.8886878226174704
20,0.8,1.8814432717610288
21,0.84,1.8859355231235484
22,0.88,1.894863050909184
23,0.92,1.8826878113968262
24,0.96,1.882576940698444
25,1.0,1.8843475918675512
26,1.04,1.8871220465981544
27,1.08,1.8716697768072221
28,1.12,1.8800418505391687
29,1.16,1.8803174839934822
30,1.2,1.8875317572269132
31,1.24,1.882753779342542
32,1.28,1.8852532245027978
33,1.32,1.8870715942147003
34,1.36,1.8882764099399085
35,1.4000000000000001,1.8777833430593902
36,1.44,1.877425081565292
37,1.48,1.8797087330355917
38,1.52,1.8863671200750154
39,1.56,1.8908597519610222
40,1.6,1.8763974686691283
41,1.6400000000000001,1.8840770793494368
42,1.68,1.8802259921136073
43,1.72,1.8903571584749645
44,1.76,1.8891891737547193
45,1.8,1.8821283135422697
46,1.84,1.8907543153977335
47,1.8800000000000001,1.8898395044403629
48,1.92,1.8899468085473305
49,1.96,1.8906258201394595
50,2.0,1.8901413866484158
51,2.04,1.8901465878875832
52,2.08,1.8895723467556556
53,2.12,1.8874282751581275
54,2.16,1.8959187347859372
55,2.2,1.8911392174286261
56,2.24,1.8898410985719325
57,2.2800000000000002,1.8900702780633627
58,2.32,1.8945832093136037
59,2.36,1.8865225862722579
60,2.4,1.8868521940109788
61,2.44,1.883629920353645
62,2.48,1.8853439984098521
63,2.52,1.8917236387146101
64,2.56,1.885163339343653
65,2.6,1.8951873036609737
66,2.64,1.8811732144113065
67,2.68,1.889185643658389
68,2.72,1.8807864747605545
69,2.7600000000000002,1.889598218224818
70,2.8000000000000003,1.8881035371873194
71,2.84,1.8929963099597757
72,2.88,1.8897332994908649
73,2.92,1.8843827924879644
74,2.96,1.88390628957555
75,3.0,1.8870060655131016
76,3.04,1.8848133567865637
77,3.08,1.8855842378439358
78,3.12,1.8951551843009387
79,3.16,1.8897307776910421
80,3.2,1.8807822223609032
81,3.24,1.8842222223708862
82,3.2800000000000002,1.8919985034268807
83,3.3200000000000003,1.8880211500774318
84,3.36,1.8826606892108917
85,3.4,1.8865691814048358
86,3.44,1.8871359513062715
87,3.48,1.858125272349182
88,3.52,1.8907049840165076
89,3.56,1.8910176479815815
90,3.6,1.8880993120209943
91,3.64,1.8906697547152505
92,3.68,1.8875440302891937
93,3.72,1.8962975596407066
94,3.7600000000000002,1.8845311683866859
95,3.8000000000000003,1.88744976331122
96,3.84,1.8916296112372322
97,3.88,1.8898544637144064
98,3.92,1.895175328270778
99,3.96,1.8897718550593983
100,4.0,1.8909575698625045
101,4.04,1.8845112492213556
102,4.08,1.8859633155656983
103,4.12,1.892852261369175
104,4.16,1.8859766739887733
105,4.2,1.886951076726662
106,4.24,1.8846310314737278
107,4.28,1.8908698406853939
108,4.32,1.8903336399512958
109,4.36,1.8905487058395067
110,4.4,1.8921088951712497
111,4.44,1.8848465247780353
112,4.48,1.884040140464717
113,4.5200000000000005,1.8891060545875848
114,4.5600000000000005,1.88453501118595
115,4.6000000000000005,1.892999602041743
116,4.64,1.885062723432816
117,4.68,1.859137602738773
118,4.72,1.8857994411323227
119,4.76,1.8573040920801174
120,4.8,1.8565628538604015
121,4.84,1.8604333702303888
122,4.88,1.8552246751717332
123,4.92,1.8527314782471411
124,4.96,1.8828223257411099
125,5.0,1.8848807006670527
126,5.04,1.8824841783495734
127,5.08,1.8882244763070632
128,5.12,1.884021130636088
129,5.16,1.8858178025589813
130,5.2,1.8836807563799924
131,5.24,1.8888221413540836
132,5.28,1.8864697656689386
133,5.32,1.8835754579195478
134,5.36,1.8834527820254612
135,5.4,1.8751189298721742
136,5.44,1.890940125827778
137,5.48,1.8848891802635388
138,5.5200000000000005,1.881495424625043
139,5.5600000000000005,1.8884059541800522
140,5.6000000000000005,1.8859342374425287
141,5.64,1.8853444092126639
142,5.68,1.88699700730054
143,5.72,1.8806959773715441
144,5.76,1.880798797450678
145,5.8,1.8821156185207542
146,5.84,1.8898374709399897
147,5.88,1.8843926284587855
148,5.92,1.8850851751142126
149,5.96,1.8936397415195092
150,6.0,1.8871210534555445
151,6.04,1.884767698751884
152,6.08,1.8820513846504476
153,6.12,1.8838317469531327
154,6.16,1.8837169881638285
155,6.2,1.8883855869441422
156,6.24,1.8887733285517443
157,6.28,1.8861817991449732
158,6.32,1.8861427991165973
159,6.36,1.8854310338741407
160,6.4,1.8933359894312287
161,6.44,1.8592066772933173
162,6.48,1.8584182806595415
163,6.5200000000000005,1.8593239486443183
164,6.5600000000000005,1.8618703017711022
165,6.6000000000000005,1.8643578284020539
166,6.640000000000001,1.8626645899476835
167,6.68,1.8596366741645936
168,6.72,1.8551277581446006
169,6.76,1.853258019936332
170,6.8,1.9050740779837105
171,6.84,1.8932087165891085
172,6.88,1.8684392380483474
173,6.92,1.8906957392868635
174,6.96,1.8885613583494323
175,7.0,1.8913716847228415
176,7.04,1.8835477925019846
177,7.08,1.8907758521228808
178,7.12,1.8892146803519074
179,7.16,1.892372885449722
180,7.2,1.8954487798250694
181,7.24,1.895874733727801
182,7.28,1.896173105293126
183,7.32,1.893016540232349
184,7.36,1.898009327054331
185,7.4,1.8907634957525015
186,7.44,1.8888802518174315
187,7.48,1.8920283747791102
188,7.5200000000000005,1.8965954510257361
189,7.5600000000000005,1.8987971874160832
190,7.6000000000000005,1.887931804892737
191,7.640000000000001,1.8891653405502666
192,7.68,1.8919189441649056
193,7.72,1.8882365705923094
194,7.76,1.8886428831511284
195,7.8,1.8956741366424381
196,7.84,1.8908963327210984
197,7.88,1.8557183179716632
198,7.92,1.8650661721251771
199,7.96,1.8622264896623109
200,8.0,1.8907839457130597
201,8.040000000000001,1.8870828397020676
202,8.08,1.8610821543599665
203,8.120000000000001,1.8635029172345343
204,8.16,1.8612132361858718
205,8.2,1.8531227878133343
206,8.24,1.8593800752309149
207,8.28,1.8581723296618515
208,8.32,1.8585102246860923
209,8.36,1.8636806951670462
210,8.4,1.8561671055136546
211,8.44,1.8579868851804642
212,8.48,1.8615235470832208
213,8.52,1.8555978112483684
214,8.56,1.8605002898102423
215,8.6,1.8632129877071806
216,8.64,1.866170041445301
217,8.68,1.8642708392441083
218,8.72,1.857973270951712
219,8.76,1.857067905904156
220,8.8,1.8608640461914645
221,8.84,1.8528478375637552
222,8.88,1.8537010701268748
223,8.92,1.855720410930948
224,8.96,1.8511222946785773
225,9.0,1.8501282159514187
226,9.040000000000001,1.8561642231371496
227,9.08,1.8538789241381393
228,9.120000000000001,1.8555899552461486
229,9.16,1.8598961348116863
230,9.200000000000001,1.8590377852001077
231,9.24,1.853105327307309
232,9.28,1.8594055916207688
233,9.32,1.854979454845365
234,9.36,1.8550035510844065
235,9.4,1.855752837991715
236,9.44,1.8542348446370363
237,9.48,1.8554340015178437
238,9.52,1.854040521156761
239,9.56,1.8474820918652313
240,9.6,1.849749986611989
241,9.64,1.8464045451446693
242,9.68,1.8576587663634307
243,9.72,1.8481196683445655
244,9.76,1.8580822040831588
245,9.8,1.8622263015769038
246,9.84,1.8491808521481155
247,9.88,1.856148022355919
248,9.92,1.8534500662040576
249,9.96,1.8541217009751558
250,10.0,1.8574706975004673
251,10.040000000000001,1.8577275044999737
252,10.08,1.859761544626619
253,10.120000000000001,1.8632311168747884
254,10.16,1.8588796106387717
255,10.200000000000001,1.8616064100197982
256,10.24,1.8569965902935837
257,10.28,1.8554954520724625
258,10.32,1.8506406596225153
259,10.36,1.860186303697051
260,10.4,1.8588908222488396
261,10.44,1.8515657536952772
262,10.48,1.8513807249661305
263,10.52,1.8803124001374816
264,10.56,1.854218081916006
265,10.6,1.8564691719438622
266,10.64,1.8859483264691268
267,10.68,1.8808852632306317
268,10.72,1.881515477068592
269,10.76,1.8816250148324458
270,10.8,1.8850026083739162
271,10.84,1.8843790945730947
272,10.88,1.8823164372443844
273,10.92,1.8861257716502442
274,10.96,1.8899822741454269
275,11.0,1.8853657066588283
276,11.040000000000001,1.8843897681864297
277,11.08,1.885628128991457
278,11.120000000000001,1.8940121904368554
279,11.16,1.8903737404079213
280,11.200000000000001,1.8832255968622251
281,11.24,1.88308897299844
282,11.28,1.8809475423017712
