frame,time_ns,n_hydrogen_bonds
1557,62.28,210
1558,62.32,212
1559,62.36,203
1560,62.4,201
1561,62.440000000000005,191
1562,62.480000000000004,206
1563,62.52,206
1564,62.56,200
1565,62.6,204
1566,62.64,203
1567,62.68,211
1568,62.72,206
1569,62.76,214
1570,62.800000000000004,209
1571,62.84,202
1572,62.88,201
1573,62.92,193
1574,62.96,212
1575,63.0,213
1576,63.04,204
1577,63.08,200
1578,63.120000000000005,205
1579,63.160000000000004,198
1580,63.2,208
1581,63.24,201
1582,63.28,201
1583,63.32,202
1584,63.36,199
1585,63.4,206
1586,63.440000000000005,199
1587,63.480000000000004,208
1588,63.52,202
1589,63.56,209
1590,63.6,203
1591,63.64,204
1592,63.68,195
1593,63.72,199
1594,63.76,210
1595,63.800000000000004,207
1596,63.84,204
1597,63.88,204
1598,63.92,202
1599,63.96,200
1600,64.0,195
1601,64.04,208
1602,64.08,196
1603,64.12,217
1604,64.16,208
1605,64.2,192
1606,64.24,212
1607,64.28,199
1608,64.32000000000001,196
1609,64.36,209
1610,64.4,203
1611,64.44,212
1612,64.48,203
1613,64.52,205
1614,64.56,196
1615,64.6,201
1616,64.64,197
1617,64.68,207
1618,64.72,205
1619,64.76,199
1620,64.8,202
1621,64.84,216
1622,64.88,212
1623,64.92,204
1624,64.96000000000001,195
1625,65.0,204
1626,65.04,205
1627,65.08,211
1628,65.12,199
1629,65.16,192
1630,65.2,196
1631,65.24,196
1632,65.28,207
1633,65.32000000000001,202
1634,65.36,185
1635,65.4,195
1636,65.44,201
1637,65.48,198
1638,65.52,193
1639,65.56,202
1640,65.6,202
1641,65.64,204
1642,65.68,205
1643,65.72,207
1644,65.76,201
1645,65.8,194
1646,65.84,209
1647,65.88,196
1648,65.92,206
1649,65.96000000000001,194
1650,66.0,201
1651,66.04,202
1652,66.08,192
1653,66.12,203
1654,66.16,201
1655,66.2,205
1656,66.24,201
1657,66.28,195
1658,66.32000000000001,207
1659,66.36,199
1660,66.4,191
1661,66.44,205
1662,66.48,192
1663,66.52,191
1664,66.56,203
1665,66.6,210
1666,66.64,198
1667,66.68,188
1668,66.72,201
1669,66.76,198
1670,66.8,204
1671,66.84,210
1672,66.88,208
1673,66.92,193
1674,66.96000000000001,193
1675,67.0,200
1676,67.04,199
1677,67.08,194
1678,67.12,199
1679,67.16,215
1680,67.2,208
1681,67.24,197
1682,67.28,204
1683,67.32000000000001,199
1684,67.36,190
1685,67.4,204
1686,67.44,206
1687,67.48,200
1688,67.52,193
1689,67.56,200
1690,67.6,201
1691,67.64,200
1692,67.68,200
1693,67.72,207
1694,67.76,202
1695,67.8,199
1696,67.84,207
1697,67.88,198
1698,67.92,182
1699,67.96000000000001,201
1700,68.0,200
1701,68.04,206
1702,68.08,193
1703,68.12,211
1704,68.16,197
1705,68.2,205
1706,68.24,202
1707,68.28,197
1708,68.32000000000001,208
1709,68.36,206
1710,68.4,200
1711,68.44,199
1712,68.48,199
1713,68.52,197
1714,68.56,187
1715,68.60000000000001,199
1716,68.64,194
1717,68.68,200
1718,68.72,198
1719,68.76,208
1720,68.8,200
1721,68.84,203
1722,68.88,198
1723,68.92,205
1724,68.96000000000001,190
1725,69.0,201
1726,69.04,195
1727,69.08,211
1728,69.12,203
1729,69.16,204
1730,69.2,189
1731,69.24,192
1732,69.28,194
1733,69.32000000000001,203
1734,69.36,205
1735,69.4,206
1736,69.44,206
1737,69.48,215
1738,69.52,201
1739,69.56,200
1740,69.60000000000001,199
1741,69.64,195
1742,69.68,208
1743,69.72,196
1744,69.76,202
1745,69.8,202
1746,69.84,199
1747,69.88,214
1748,69.92,195
1749,69.96000000000001,211
1750,70.0,186
1751,70.04,208
1752,70.08,195
1753,70.12,203
1754,70.16,203
1755,70.2,212
1756,70.24,201
1757,70.28,197
1758,70.32000000000001,205
1759,70.36,203
1760,70.4,193
1761,70.44,195
1762,70.48,206
1763,70.52,203
1764,70.56,197
1765,70.60000000000001,192
1766,70.64,198
1767,70.68,203
1768,70.72,191
1769,70.76,200
1770,70.8,193
1771,70.84,201
1772,70.88,211
1773,70.92,202
1774,70.96000000000001,210
1775,71.0,206
1776,71.04,205
1777,71.08,214
1778,71.12,203
1779,71.16,205
1780,71.2,208
1781,71.24,202
1782,71.28,200
1783,71.32000000000001,197
1784,71.36,190
1785,71.4,199
1786,71.44,200
1787,71.48,201
1788,71.52,202
1789,71.56,203
1790,71.60000000000001,190
1791,71.64,191
1792,71.68,197
1793,71.72,201
1794,71.76,196
1795,71.8,202
1796,71.84,201
1797,71.88,200
1798,71.92,206
1799,71.96000000000001,212
1800,72.0,206
1801,72.04,193
1802,72.08,203
1803,72.12,190
1804,72.16,204
1805,72.2,212
1806,72.24,205
1807,72.28,201
1808,72.32000000000001,220
1809,72.36,209
1810,72.4,211
1811,72.44,203
1812,72.48,211
1813,72.52,200
1814,72.56,205
1815,72.60000000000001,202
1816,72.64,194
1817,72.68,195
1818,72.72,199
1819,72.76,201
1820,72.8,197
1821,72.84,196
1822,72.88,192
1823,72.92,190
1824,72.96000000000001,196
1825,73.0,202
1826,73.04,204
1827,73.08,204
1828,73.12,199
1829,73.16,199
1830,73.2,201
1831,73.24,201
1832,73.28,205
1833,73.32000000000001,202
1834,73.36,199
1835,73.4,197
1836,73.44,195
1837,73.48,213
1838,73.52,200
1839,73.56,197
1840,73.60000000000001,191
1841,73.64,195
1842,73.68,188
1843,73.72,206
1844,73.76,197
1845,73.8,216
1846,73.84,213
1847,73.88,200
1848,73.92,210
1849,73.96000000000001,218
1850,74.0,214
1851,74.04,197
1852,74.08,204
1853,74.12,197
1854,74.16,200
1855,74.2,218
1856,74.24,215
1857,74.28,200
1858,74.32000000000001,211
1859,74.36,208
1860,74.4,202
1861,74.44,210
1862,74.48,196
1863,74.52,202
1864,74.56,198
1865,74.60000000000001,201
1866,74.64,203
1867,74.68,216
1868,74.72,202
1869,74.76,199
1870,74.8,208
1871,74.84,202
1872,74.88,213
1873,74.92,204
1874,74.96000000000001,205
1875,75.0,206
1876,75.04,207
1877,75.08,206
1878,75.12,218
1879,75.16,206
1880,75.2,208
1881,75.24,213
1882,75.28,205
1883,75.32000000000001,218
1884,75.36,205
1885,75.4,209
1886,75.44,193
1887,75.48,201
1888,75.52,200
1889,75.56,198
1890,75.60000000000001,202
1891,75.64,194
1892,75.68,205
1893,75.72,203
1894,75.76,201
1895,75.8,209
1896,75.84,190
1897,75.88,193
1898,75.92,200
1899,75.96000000000001,206
1900,76.0,209
1901,76.04,198
1902,76.08,195
1903,76.12,209
1904,76.16,201
1905,76.2,203
1906,76.24,195
1907,76.28,206
1908,76.32000000000001,187
1909,76.36,209
1910,76.4,197
1911,76.44,200
1912,76.48,195
1913,76.52,202
1914,76.56,198
1915,76.60000000000001,209
1916,76.64,202
1917,76.68,200
1918,76.72,199
1919,76.76,203
1920,76.8,205
1921,76.84,202
1922,76.88,195
1923,76.92,217
1924,76.96000000000001,198
1925,77.0,216
1926,77.04,196
1927,77.08,201
1928,77.12,200
1929,77.16,202
1930,77.2,203
1931,77.24,196
1932,77.28,199
1933,77.32000000000001,206
1934,77.36,215
1935,77.4,195
1936,77.44,204
1937,77.48,211
1938,77.52,199
1939,77.56,202
1940,77.60000000000001,204
1941,77.64,209
1942,77.68,213
1943,77.72,207
1944,77.76,203
1945,77.8,214
1946,77.84,189
1947,77.88,200
1948,77.92,203
1949,77.96000000000001,208
1950,78.0,201
1951,78.04,213
1952,78.08,199
1953,78.12,199
1954,78.16,198
1955,78.2,201
1956,78.24,199
1957,78.28,205
1958,78.32000000000001,211
1959,78.36,203
1960,78.4,199
1961,78.44,200
1962,78.48,211
1963,78.52,206
1964,78.56,207
1965,78.60000000000001,199
1966,78.64,191
1967,78.68,204
1968,78.72,202
1969,78.76,213
1970,78.8,214
1971,78.84,198
1972,78.88,198
1973,78.92,202
1974,78.96000000000001,193
1975,79.0,207
1976,79.04,206
1977,79.08,202
1978,79.12,204
1979,79.16,202
1980,79.2,202
1981,79.24,199
1982,79.28,202
1983,79.32000000000001,197
1984,79.36,202
1985,79.4,202
1986,79.44,206
1987,79.48,192
1988,79.52,197
1989,79.56,191
1990,79.60000000000001,187
1991,79.64,191
1992,79.68,197
1993,79.72,196
1994,79.76,199
1995,79.8,185
1996,79.84,196
1997,79.88,204
1998,79.92,215
1999,79.96000000000001,207
2000,80.0,203
2001,80.04,202
2002,80.08,200
2003,80.12,196
2004,80.16,192
2005,80.2,197
2006,80.24,194
2007,80.28,203
2008,80.32000000000001,208
2009,80.36,198
2010,80.4,203
2011,80.44,200
2012,80.48,205
2013,80.52,202
2014,80.56,197
2015,80.60000000000001,205
2016,80.64,203
2017,80.68,195
2018,80.72,205
2019,80.76,194
2020,80.8,206
2021,80.84,191
2022,80.88,201
2023,80.92,194
2024,80.96000000000001,199
2025,81.0,195
2026,81.04,209
2027,81.08,198
2028,81.12,200
2029,81.16,198
2030,81.2,197
2031,81.24,210
2032,81.28,199
2033,81.32000000000001,209
2034,81.36,197
2035,81.4,199
2036,81.44,210
2037,81.48,197
2038,81.52,200
2039,81.56,208
2040,81.60000000000001,208
2041,81.64,195
2042,81.68,209
2043,81.72,202
2044,81.76,190
2045,81.8,195
2046,81.84,200
2047,81.88,208
2048,81.92,199
2049,81.96000000000001,200
2050,82.0,200
2051,82.04,197
2052,82.08,197
2053,82.12,199
2054,82.16,199
2055,82.2,213
2056,82.24,207
2057,82.28,189
2058,82.32000000000001,203
2059,82.36,211
2060,82.4,203
2061,82.44,210
2062,82.48,202
2063,82.52,204
2064,82.56,207
2065,82.60000000000001,195
2066,82.64,204
2067,82.68,197
2068,82.72,207
2069,82.76,207
2070,82.8,205
2071,82.84,200
2072,82.88,208
2073,82.92,209
2074,82.96000000000001,204
2075,83.0,200
2076,83.04,193
2077,83.08,206
2078,83.12,194
2079,83.16,213
2080,83.2,204
2081,83.24,197
2082,83.28,195
2083,83.32000000000001,207
2084,83.36,196
2085,83.4,208
2086,83.44,216
2087,83.48,201
2088,83.52,199
2089,83.56,205
2090,83.60000000000001,197
2091,83.64,200
2092,83.68,204
2093,83.72,209
2094,83.76,191
2095,83.8,206
2096,83.84,189
2097,83.88,212
2098,83.92,201
2099,83.96000000000001,199
2100,84.0,189
2101,84.04,194
2102,84.08,196
2103,84.12,195
2104,84.16,194
2105,84.2,195
2106,84.24,196
2107,84.28,197
2108,84.32000000000001,192
2109,84.36,201
2110,84.4,211
2111,84.44,207
2112,84.48,215
2113,84.52,213
2114,84.56,205
2115,84.60000000000001,209
2116,84.64,214
2117,84.68,208
2118,84.72,201
2119,84.76,203
2120,84.8,208
2121,84.84,209
2122,84.88,210
2123,84.92,210
2124,84.96000000000001,211
2125,85.0,212
2126,85.04,219
2127,85.08,208
2128,85.12,209
2129,85.16,204
2130,85.2,203
2131,85.24,203
2132,85.28,202
2133,85.32000000000001,215
2134,85.36,208
2135,85.4,200
2136,85.44,201
2137,85.48,199
2138,85.52,210
2139,85.56,195
2140,85.60000000000001,195
2141,85.64,196
2142,85.68,200
2143,85.72,193
2144,85.76,208
2145,85.8,195
2146,85.84,189
2147,85.88,208
2148,85.92,197
2149,85.96000000000001,197
2150,86.0,205
2151,86.04,200
2152,86.08,206
2153,86.12,180
2154,86.16,202
2155,86.2,196
2156,86.24,192
2157,86.28,193
2158,86.32000000000001,190
2159,86.36,211
2160,86.4,194
2161,86.44,198
2162,86.48,196
2163,86.52,202
2164,86.56,206
2165,86.60000000000001,196
2166,86.64,203
2167,86.68,204
2168,86.72,201
2169,86.76,204
2170,86.8,204
2171,86.84,208
2172,86.88,203
2173,86.92,200
2174,86.96000000000001,205
2175,87.0,201
2176,87.04,191
2177,87.08,205
2178,87.12,199
2179,87.16,195
2180,87.2,197
2181,87.24,189
2182,87.28,200
2183,87.32000000000001,206
2184,87.36,183
2185,87.4,204
2186,87.44,199
2187,87.48,198
2188,87.52,203
2189,87.56,178
2190,87.60000000000001,193
2191,87.64,210
2192,87.68,183
2193,87.72,200
2194,87.76,196
2195,87.8,197
2196,87.84,197
2197,87.88,203
2198,87.92,190
2199,87.96000000000001,198
2200,88.0,191
2201,88.04,192
2202,88.08,201
2203,88.12,199
2204,88.16,199
2205,88.2,195
2206,88.24,195
2207,88.28,208
2208,88.32000000000001,198
2209,88.36,199
2210,88.4,190
2211,88.44,193
2212,88.48,206
2213,88.52,204
2214,88.56,196
2215,88.60000000000001,193
2216,88.64,189
2217,88.68,191
2218,88.72,201
2219,88.76,201
2220,88.8,195
2221,88.84,209
2222,88.88,203
2223,88.92,204
2224,88.96000000000001,202
2225,89.0,206
2226,89.04,195
2227,89.08,203
2228,89.12,209
2229,89.16,198
2230,89.2,193
2231,89.24,199
2232,89.28,197
2233,89.32000000000001,199
2234,89.36,189
2235,89.4,199
2236,89.44,202
2237,89.48,196
2238,89.52,209
2239,89.56,199
2240,89.60000000000001,191
2241,89.64,205
2242,89.68,192
2243,89.72,199
2244,89.76,181
2245,89.8,205
2246,89.84,207
2247,89.88,194
2248,89.92,205
2249,89.96000000000001,206
2250,90.0,198
2251,90.04,197
2252,90.08,199
2253,90.12,199
2254,90.16,199
2255,90.2,193
2256,90.24,192
2257,90.28,194
2258,90.32000000000001,189
2259,90.36,200
2260,90.4,198
2261,90.44,208
2262,90.48,197
2263,90.52,202
2264,90.56,193
2265,90.60000000000001,201
2266,90.64,206
2267,90.68,203
2268,90.72,199
2269,90.76,190
2270,90.8,201
2271,90.84,202
2272,90.88,206
2273,90.92,189
2274,90.96000000000001,200
2275,91.0,199
2276,91.04,196
2277,91.08,188
2278,91.12,210
2279,91.16,185
2280,91.2,201
2281,91.24,192
2282,91.28,202
2283,91.32000000000001,206
2284,91.36,200
2285,91.4,201
2286,91.44,194
2287,91.48,209
2288,91.52,202
2289,91.56,189
2290,91.60000000000001,194
2291,91.64,203
2292,91.68,194
2293,91.72,198
2294,91.76,200
2295,91.8,204
2296,91.84,205
2297,91.88,203
2298,91.92,203
2299,91.96000000000001,198
2300,92.0,199
2301,92.04,208
2302,92.08,202
2303,92.12,199
2304,92.16,193
2305,92.2,200
2306,92.24,199
2307,92.28,207
2308,92.32000000000001,202
2309,92.36,206
2310,92.4,210
2311,92.44,203
2312,92.48,198
2313,92.52,184
2314,92.56,200
2315,92.60000000000001,189
2316,92.64,196
2317,92.68,196
2318,92.72,204
2319,92.76,190
2320,92.8,198
2321,92.84,206
2322,92.88,200
2323,92.92,196
2324,92.96000000000001,198
2325,93.0,198
2326,93.04,210
2327,93.08,201
2328,93.12,206
2329,93.16,208
2330,93.2,191
2331,93.24,195
2332,93.28,202
2333,93.32000000000001,188
2334,93.36,190
2335,93.4,191
2336,93.44,205
2337,93.48,193
2338,93.52,197
2339,93.56,192
2340,93.60000000000001,205
2341,93.64,192
2342,93.68,202
2343,93.72,191
2344,93.76,192
2345,93.8,193
2346,93.84,185
2347,93.88,196
2348,93.92,189
2349,93.96000000000001,196
2350,94.0,188
2351,94.04,195
2352,94.08,195
2353,94.12,198
2354,94.16,203
2355,94.2,212
2356,94.24,200
2357,94.28,197
2358,94.32000000000001,202
2359,94.36,201
2360,94.4,196
2361,94.44,197
2362,94.48,199
2363,94.52,203
2364,94.56,195
2365,94.60000000000001,197
2366,94.64,209
2367,94.68,205
2368,94.72,194
2369,94.76,207
2370,94.8,193
2371,94.84,198
2372,94.88,194
2373,94.92,207
2374,94.96000000000001,199
2375,95.0,212
2376,95.04,206
2377,95.08,201
2378,95.12,204
2379,95.16,211
2380,95.2,210
2381,95.24,212
2382,95.28,210
2383,95.32000000000001,193
2384,95.36,214
2385,95.4,203
2386,95.44,202
2387,95.48,209
2388,95.52,203
2389,95.56,206
2390,95.60000000000001,207
2391,95.64,210
2392,95.68,206
2393,95.72,211
2394,95.76,212
2395,95.8,197
2396,95.84,201
2397,95.88,210
2398,95.92,199
2399,95.96000000000001,204
2400,96.0,203
2401,96.04,210
2402,96.08,203
2403,96.12,210
2404,96.16,213
2405,96.2,191
2406,96.24000000000001,203
2407,96.28,196
2408,96.32000000000001,207
2409,96.36,196
2410,96.4,205
2411,96.44,202
2412,96.48,200
2413,96.52,191
2414,96.56,193
2415,96.60000000000001,215
2416,96.64,203
2417,96.68,205
2418,96.72,207
2419,96.76,209
2420,96.8,204
2421,96.84,199
2422,96.88,203
2423,96.92,199
2424,96.96000000000001,199
2425,97.0,196
2426,97.04,205
2427,97.08,211
2428,97.12,203
2429,97.16,202
2430,97.2,193
2431,97.24000000000001,212
2432,97.28,205
2433,97.32000000000001,199
2434,97.36,202
2435,97.4,211
2436,97.44,209
2437,97.48,195
2438,97.52,208
2439,97.56,198
2440,97.60000000000001,212
2441,97.64,209
2442,97.68,204
2443,97.72,203
2444,97.76,202
2445,97.8,213
2446,97.84,207
2447,97.88,210
2448,97.92,219
2449,97.96000000000001,212
2450,98.0,216
2451,98.04,206
2452,98.08,204
2453,98.12,198
2454,98.16,204
2455,98.2,205
2456,98.24000000000001,211
2457,98.28,208
2458,98.32000000000001,212
2459,98.36,207
2460,98.4,201
2461,98.44,207
2462,98.48,213
2463,98.52,194
2464,98.56,205
2465,98.60000000000001,210
2466,98.64,207
2467,98.68,211
2468,98.72,202
2469,98.76,203
2470,98.8,203
2471,98.84,207
2472,98.88,200
2473,98.92,188
2474,98.96000000000001,208
2475,99.0,208
2476,99.04,208
2477,99.08,205
2478,99.12,204
2479,99.16,205
2480,99.2,194
2481,99.24000000000001,203
2482,99.28,197
2483,99.32000000000001,210
2484,99.36,199
2485,99.4,212
2486,99.44,189
2487,99.48,200
2488,99.52,204
2489,99.56,195
2490,99.60000000000001,203
2491,99.64,208
2492,99.68,209
2493,99.72,203
2494,99.76,206
2495,99.8,199
2496,99.84,197
2497,99.88,206
2498,99.92,209
2499,99.96000000000001,205
2500,100.0,210
2501,100.04,190
2502,100.08,202
2503,100.12,217
2504,100.16,212
2505,100.2,206
2506,100.24000000000001,206
2507,100.28,204
2508,100.32000000000001,209
2509,100.36,197
2510,100.4,201
2511,100.44,220
2512,100.48,205
2513,100.52,200
2514,100.56,203
2515,100.60000000000001,199
2516,100.64,202
2517,100.68,197
2518,100.72,202
2519,100.76,214
2520,100.8,210
2521,100.84,207
2522,100.88,212
2523,100.92,209
2524,100.96000000000001,200
2525,101.0,210
2526,101.04,207
2527,101.08,208
2528,101.12,202
2529,101.16,211
2530,101.2,204
2531,101.24000000000001,207
2532,101.28,207
2533,101.32000000000001,209
2534,101.36,204
2535,101.4,191
2536,101.44,213
2537,101.48,198
2538,101.52,203
2539,101.56,199
2540,101.60000000000001,214
2541,101.64,198
2542,101.68,208
2543,101.72,199
2544,101.76,197
2545,101.8,200
2546,101.84,199
2547,101.88,216
2548,101.92,202
2549,101.96000000000001,198
2550,102.0,191
2551,102.04,203
2552,102.08,207
2553,102.12,188
2554,102.16,204
2555,102.2,207
2556,102.24000000000001,206
2557,102.28,213
2558,102.32000000000001,195
2559,102.36,206
2560,102.4,199
2561,102.44,199
2562,102.48,197
2563,102.52,203
2564,102.56,208
2565,102.60000000000001,206
2566,102.64,204
2567,102.68,206
2568,102.72,205
2569,102.76,208
2570,102.8,199
2571,102.84,209
2572,102.88,205
2573,102.92,204
2574,102.96000000000001,208
2575,103.0,200
2576,103.04,207
2577,103.08,203
2578,103.12,192
2579,103.16,218
2580,103.2,220
2581,103.24000000000001,215
2582,103.28,195
2583,103.32000000000001,194
2584,103.36,208
2585,103.4,185
2586,103.44,204
2587,103.48,198
2588,103.52,198
2589,103.56,205
2590,103.60000000000001,205
2591,103.64,196
2592,103.68,203
2593,103.72,214
2594,103.76,209
2595,103.8,206
2596,103.84,218
2597,103.88,211
2598,103.92,209
2599,103.96000000000001,209
2600,104.0,199
2601,104.04,199
2602,104.08,192
2603,104.12,224
2604,104.16,204
2605,104.2,217
2606,104.24000000000001,211
2607,104.28,211
2608,104.32000000000001,222
2609,104.36,204
2610,104.4,207
2611,104.44,200
2612,104.48,210
2613,104.52,197
2614,104.56,205
2615,104.60000000000001,207
2616,104.64,210
2617,104.68,208
2618,104.72,204
2619,104.76,202
2620,104.8,206
2621,104.84,205
2622,104.88,207
2623,104.92,207
2624,104.96000000000001,210
2625,105.0,196
2626,105.04,207
2627,105.08,200
2628,105.12,195
2629,105.16,199
2630,105.2,192
2631,105.24000000000001,189
2632,105.28,195
2633,105.32000000000001,196
2634,105.36,196
2635,105.4,193
2636,105.44,205
2637,105.48,202
2638,105.52,209
2639,105.56,191
2640,105.60000000000001,208
2641,105.64,197
2642,105.68,202
2643,105.72,199
2644,105.76,201
2645,105.8,210
2646,105.84,210
2647,105.88,211
2648,105.92,202
2649,105.96000000000001,203
2650,106.0,210
2651,106.04,205
2652,106.08,203
2653,106.12,200
2654,106.16,199
2655,106.2,200
2656,106.24000000000001,206
2657,106.28,206
2658,106.32000000000001,215
2659,106.36,204
2660,106.4,219
2661,106.44,215
2662,106.48,202
2663,106.52,198
2664,106.56,203
2665,106.60000000000001,201
2666,106.64,198
2667,106.68,197
2668,106.72,201
2669,106.76,192
2670,106.8,203
2671,106.84,195
2672,106.88,192
2673,106.92,199
2674,106.96000000000001,195
2675,107.0,200
2676,107.04,189
2677,107.08,206
2678,107.12,199
2679,107.16,212
2680,107.2,202
2681,107.24000000000001,199
2682,107.28,198
2683,107.32000000000001,204
2684,107.36,199
2685,107.4,189
2686,107.44,201
2687,107.48,204
2688,107.52,192
2689,107.56,198
2690,107.60000000000001,204
2691,107.64,221
2692,107.68,212
2693,107.72,207
2694,107.76,217
2695,107.8,182
2696,107.84,198
2697,107.88,201
2698,107.92,213
2699,107.96000000000001,202
2700,108.0,230
2701,108.04,209
2702,108.08,210
2703,108.12,201
2704,108.16,201
2705,108.2,202
2706,108.24000000000001,217
2707,108.28,215
2708,108.32000000000001,199
2709,108.36,198
2710,108.4,206
2711,108.44,201
2712,108.48,193
2713,108.52,206
2714,108.56,205
2715,108.60000000000001,203
2716,108.64,201
2717,108.68,203
2718,108.72,207
2719,108.76,195
2720,108.8,191
2721,108.84,194
2722,108.88,203
2723,108.92,195
2724,108.96000000000001,209
2725,109.0,199
2726,109.04,188
2727,109.08,197
2728,109.12,185
2729,109.16,202
2730,109.2,203
2731,109.24000000000001,200
2732,109.28,200
2733,109.32000000000001,197
2734,109.36,201
2735,109.4,212
2736,109.44,201
2737,109.48,209
2738,109.52,207
2739,109.56,211
2740,109.60000000000001,210
2741,109.64,208
2742,109.68,200
2743,109.72,211
2744,109.76,205
2745,109.8,216
2746,109.84,210
2747,109.88,205
2748,109.92,208
2749,109.96000000000001,204
2750,110.0,208
2751,110.04,202
2752,110.08,194
2753,110.12,202
2754,110.16,211
2755,110.2,197
2756,110.24000000000001,198
2757,110.28,215
2758,110.32000000000001,214
2759,110.36,197
2760,110.4,201
2761,110.44,208
2762,110.48,217
2763,110.52,206
2764,110.56,206
2765,110.60000000000001,204
2766,110.64,202
2767,110.68,189
2768,110.72,200
2769,110.76,197
2770,110.8,211
2771,110.84,202
2772,110.88,204
2773,110.92,197
2774,110.96000000000001,205
2775,111.0,204
2776,111.04,204
2777,111.08,220
2778,111.12,211
2779,111.16,197
2780,111.2,209
2781,111.24000000000001,211
2782,111.28,204
2783,111.32000000000001,205
2784,111.36,196
2785,111.4,205
2786,111.44,204
2787,111.48,191
2788,111.52,195
2789,111.56,204
2790,111.60000000000001,207
2791,111.64,198
2792,111.68,200
2793,111.72,196
2794,111.76,199
2795,111.8,192
2796,111.84,210
2797,111.88,198
2798,111.92,206
2799,111.96000000000001,203
2800,112.0,202
2801,112.04,209
2802,112.08,198
2803,112.12,204
2804,112.16,198
2805,112.2,196
2806,112.24000000000001,209
2807,112.28,202
2808,112.32000000000001,203
2809,112.36,203
2810,112.4,198
2811,112.44,193
2812,112.48,193
2813,112.52,199
2814,112.56,199
2815,112.60000000000001,194
2816,112.64,202
2817,112.68,195
2818,112.72,201
2819,112.76,203
2820,112.8,186
2821,112.84,216
2822,112.88,200
2823,112.92,202
2824,112.96000000000001,208
2825,113.0,190
2826,113.04,209
2827,113.08,187
2828,113.12,205
2829,113.16,203
2830,113.2,204
2831,113.24000000000001,202
2832,113.28,199
2833,113.32000000000001,200
2834,113.36,199
2835,113.4,201
2836,113.44,199
2837,113.48,187
2838,113.52,198
2839,113.56,207
2840,113.60000000000001,195
2841,113.64,192
2842,113.68,205
2843,113.72,204
2844,113.76,204
2845,113.8,189
2846,113.84,200
2847,113.88,201
2848,113.92,191
2849,113.96000000000001,207
2850,114.0,195
2851,114.04,192
2852,114.08,201
2853,114.12,203
2854,114.16,206
2855,114.2,202
2856,114.24000000000001,208
2857,114.28,200
2858,114.32000000000001,202
2859,114.36,198
2860,114.4,188
2861,114.44,206
2862,114.48,202
2863,114.52,200
2864,114.56,202
2865,114.60000000000001,198
2866,114.64,196
2867,114.68,189
2868,114.72,200
2869,114.76,210
2870,114.8,198
2871,114.84,205
2872,114.88,211
2873,114.92,198
2874,114.96000000000001,202
2875,115.0,196
2876,115.04,199
2877,115.08,206
2878,115.12,207
2879,115.16,212
2880,115.2,201
2881,115.24000000000001,200
2882,115.28,200
2883,115.32000000000001,188
2884,115.36,209
2885,115.4,191
2886,115.44,201
2887,115.48,205
2888,115.52,200
2889,115.56,208
2890,115.60000000000001,207
2891,115.64,194
2892,115.68,190
2893,115.72,213
2894,115.76,194
2895,115.8,201
2896,115.84,188
2897,115.88,190
2898,115.92,197
2899,115.96000000000001,209
2900,116.0,199
2901,116.04,199
2902,116.08,190
2903,116.12,194
2904,116.16,188
2905,116.2,191
2906,116.24000000000001,198
2907,116.28,189
2908,116.32000000000001,201
2909,116.36,194
2910,116.4,191
2911,116.44,199
2912,116.48,197
2913,116.52,199
2914,116.56,191
2915,116.60000000000001,195
2916,116.64,187
2917,116.68,204
2918,116.72,195
2919,116.76,199
2920,116.8,188
2921,116.84,189
2922,116.88,189
2923,116.92,199
2924,116.96000000000001,190
2925,117.0,206
2926,117.04,189
2927,117.08,194
2928,117.12,200
2929,117.16,191
2930,117.2,194
2931,117.24000000000001,210
2932,117.28,203
2933,117.32000000000001,190
2934,117.36,201
2935,117.4,191
2936,117.44,199
2937,117.48,183
2938,117.52,186
2939,117.56,198
2940,117.60000000000001,188
2941,117.64,192
2942,117.68,200
2943,117.72,209
2944,117.76,194
2945,117.8,200
2946,117.84,184
2947,117.88,202
2948,117.92,192
2949,117.96000000000001,212
2950,118.0,197
2951,118.04,198
2952,118.08,214
2953,118.12,193
2954,118.16,184
2955,118.2,191
2956,118.24000000000001,193
2957,118.28,202
2958,118.32000000000001,199
2959,118.36,203
2960,118.4,186
2961,118.44,202
2962,118.48,189
2963,118.52,221
2964,118.56,200
2965,118.60000000000001,192
2966,118.64,204
2967,118.68,216
2968,118.72,198
2969,118.76,205
2970,118.8,195
2971,118.84,198
2972,118.88,198
2973,118.92,203
2974,118.96000000000001,199
2975,119.0,188
2976,119.04,199
2977,119.08,200
2978,119.12,197
2979,119.16,194
2980,119.2,201
2981,119.24000000000001,206
2982,119.28,206
2983,119.32000000000001,184
2984,119.36,204
2985,119.4,205
2986,119.44,205
2987,119.48,204
2988,119.52,209
2989,119.56,201
2990,119.60000000000001,192
2991,119.64,200
2992,119.68,214
2993,119.72,183
2994,119.76,200
2995,119.8,190
2996,119.84,177
2997,119.88,195
2998,119.92,204
2999,119.96000000000001,202
3000,120.0,200
3001,120.04,202
3002,120.08,188
3003,120.12,194
3004,120.16,194
3005,120.2,207
3006,120.24000000000001,194
3007,120.28,187
3008,120.32000000000001,206
3009,120.36,189
3010,120.4,207
3011,120.44,200
3012,120.48,185
3013,120.52,200
3014,120.56,209
3015,120.60000000000001,211
3016,120.64,199
3017,120.68,208
3018,120.72,198
3019,120.76,204
3020,120.8,193
