frame,time_ns,rmsd_nm
253,10.120000000000001,0.20040596
254,10.16,0.20162697
255,10.200000000000001,0.19565462
256,10.24,0.206622
257,10.28,0.20887814
258,10.32,0.2036258
259,10.36,0.20470448
260,10.4,0.20037124
261,10.44,0.20398635
262,10.48,0.21068549
263,10.52,0.20136803
264,10.56,0.21199806
265,10.6,0.20901757
266,10.64,0.20762543
267,10.68,0.2146741
268,10.72,0.21444307
269,10.76,0.2150151
270,10.8,0.22589041
271,10.84,0.20711173
272,10.88,0.21012858
273,10.92,0.20474058
274,10.96,0.20738237
275,11.0,0.20625342
276,11.040000000000001,0.20512778
277,11.08,0.19717982
278,11.120000000000001,0.20311911
279,11.16,0.20691745
280,11.200000000000001,0.21388985
281,11.24,0.22042613
282,11.28,0.21006027
283,11.32,0.21634965
284,11.36,0.224
285,11.4,0.21861579
286,11.44,0.2127474
287,11.48,0.21945745
288,11.52,0.20788285
289,11.56,0.21015444
290,11.6,0.20819113
291,11.64,0.20684494
292,11.68,0.22144261
293,11.72,0.22293963
294,11.76,0.20993915
295,11.8,0.21998483
296,11.84,0.2124754
297,11.88,0.20952141
298,11.92,0.22273475
299,11.96,0.21202473
300,12.0,0.21242015
301,12.040000000000001,0.21086702
302,12.08,0.20737503
303,12.120000000000001,0.21014513
304,12.16,0.21075667
305,12.200000000000001,0.20129137
306,12.24,0.20013456
307,12.280000000000001,0.20996815
308,12.32,0.21536465
309,12.36,0.22313067
310,12.4,0.21632755
311,12.44,0.21919577
312,12.48,0.21683545
313,12.52,0.21819872
314,12.56,0.21693169
315,12.6,0.21292411
316,12.64,0.22186044
317,12.68,0.21315983
318,12.72,0.22055037
319,12.76,0.19842508
320,12.8,0.21217744
321,12.84,0.20527504
322,12.88,0.21656057
323,12.92,0.21318635
324,12.96,0.20166577
325,13.0,0.21458597
326,13.040000000000001,0.21334945
327,13.08,0.20494117
328,13.120000000000001,2.493435
329,13.16,2.5029519
330,13.200000000000001,2.5010066
331,13.24,2.5168817
332,13.280000000000001,2.5147443
333,13.32,2.5175045
334,13.36,2.5350256
335,13.4,2.5349927
336,13.44,2.5393786
337,13.48,2.534407
338,13.52,2.5101125
339,13.56,2.531841
340,13.6,2.5429912
341,13.64,2.5289464
342,13.68,2.5293078
343,13.72,2.5557375
344,13.76,2.5653815
345,13.8,2.5620399
346,13.84,2.5645723
347,13.88,2.5750256
348,13.92,2.5540335
349,13.96,2.5389433
350,14.0,2.5351353
351,14.040000000000001,2.5334048
352,14.08,2.5523243
353,14.120000000000001,2.5458295
354,14.16,2.5291684
355,14.200000000000001,2.542825
356,14.24,2.548833
357,14.280000000000001,2.561095
358,14.32,2.573875
359,14.36,2.5767658
360,14.4,2.5751367
361,14.44,2.5644803
362,14.48,2.560228
